"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"1073",56865,288,"Avery","Donnie","SO","WR",0,0,0,0,0,0,0,0,688,5,44
"1074",47907,288,"Bassler","Blade","SR","TE",0,0,0,0,0,0,0,0,230,0,14
"1075",56088,288,"Battle","Jackie","JR","RB",106,408,5,0,0,0,0,0,5,0,1
"1077",71935,288,"Briles","Kendal","SR","QB",2,4,0,1,10,0,0,1,369,1,45
"1078",71943,288,"Brown","Jordan","SO","QB",0,0,0,0,0,0,0,0,0,0,0
"1079",56864,288,"Carethers","Josh","JR","WR",0,0,0,0,0,0,0,0,15,1,1
"1081",47918,288,"Evans","Anthony","SR","RB",45,178,3,0,0,0,0,0,8,0,2
"1083",71938,288,"Gilbert","Ryan","SR","RB",170,1037,9,0,0,0,0,0,237,1,21
"1085",71966,288,"Hafner","Mark","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1086",78831,288,"Ham","Hunter","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1087",78830,288,"Harvey","Jeron","JR","WR",0,0,0,0,0,0,0,0,258,1,14
"1089",78833,288,"Juist","Norby","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1090",56345,288,"Kolb","Kevin","JR","QB",104,200,5,420,3258,19,15,254,0,0,0
"1093",56346,288,"Marshall","Vincent","SR","WR",7,85,0,0,0,0,0,0,939,6,71
"1094",56849,288,"McDaniel","Perry","SO","WR",0,0,0,0,0,0,0,0,105,1,15
"1095",47937,288,"McGilvray","John","SR","TE",0,0,0,0,0,0,0,0,45,0,4
"1097",78839,288,"Otis","Roy","SR","RB",1,3,0,0,0,0,0,0,3,0,2
"1099",56850,288,"Taylor","Harold","SO","RB",20,77,0,0,0,0,0,0,71,0,8
"1102",78885,295,"Askew","Matt","JR","WR",0,0,0,0,0,0,0,0,330,1,28
"1103",72048,295,"Belton","Desmond","SO","WR",0,0,0,0,0,0,0,0,26,0,2
"1105",72049,295,"Bird","Jayson","SO","RB",23,70,1,0,0,0,0,0,-2,0,1
"1108",84619,295,"Conley","T.J.","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"1109",84620,295,"Ford","Tracy","FR","WR",44,173,2,0,0,0,0,0,223,0,30
"1110",48060,295,"Greer","Keith","JR","TE",0,0,0,0,0,0,0,0,52,0,8
"1111",34009,295,"Harrington","Michael","SR","QB",2,-11,0,20,77,1,1,12,0,0,0
"1112",72058,295,"Harrison","Rick","FR","TE",0,0,0,0,0,0,0,0,15,1,1
"1113",72059,295,"Heacock","Ryan","SO","WR",0,0,0,0,0,0,0,0,25,0,3
"1114",72087,295,"Hicks","Ashanti","SR","RB",3,6,0,0,0,0,0,0,0,0,0
"1119",72091,295,"Lumbala","Rolly","FR","RB",128,472,1,1,7,1,0,1,217,2,22
"1121",33957,295,"Nembhard","Robert","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1123",48072,295,"Octave","Wendell","JR","WR",0,0,0,0,0,0,0,0,537,3,33
"1126",72101,295,"Sherman","Antwaun","SR","RB",53,212,2,0,0,0,0,0,42,0,9
"1127",86206,295,"Smith","Daniel","JR","WR",1,-3,0,0,0,0,0,0,1001,7,67
"1129",72098,295,"Smith","Lee","FR","WR",0,0,0,0,0,0,0,0,254,0,17
"1131",34012,295,"Stowe","Jeff","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1133",84616,295,"Wichman","Steven","JR","QB",46,-199,0,401,2746,15,18,226,7,1,1
"1134",84624,295,"Williams","Eddie","FR","TE",0,0,0,0,0,0,0,0,39,1,10
"1136",48165,301,"Brasic","Tim","JR","QB",151,420,3,337,1979,11,11,206,0,0,0
"1137",48167,301,"Bryant","Melvin","JR","TE",0,0,0,0,0,0,0,0,176,2,17
"1138",72107,301,"Creamer","Bryant","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1139",48170,301,"Davis","Jason","SR","RB",15,31,0,0,0,0,0,0,162,1,11
"1140",81342,301,"Davis","Will","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"1145",61318,301,"Grzelakowski","Brian","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1146",48175,301,"Halsey","Ibrahim","JR","RB",84,349,1,0,0,0,0,0,185,2,38
"1147",81364,301,"Hudson","Klye","FR","WR",2,27,0,0,0,0,0,0,469,1,31
"1151",34087,301,"Jones","Kendrick","SR","WR",0,0,0,0,0,0,0,0,275,1,20
"1154",65102,301,"Lenti Jr.","Frank","SO","WR",0,0,0,0,0,0,0,0,35,0,5
"1156",81359,301,"McClendon","Greg","FR","WR",0,0,0,0,0,0,0,0,3,0,1
"1158",81343,301,"McPhearson","Derrick","FR","WR",5,14,0,0,0,0,0,0,89,1,13
"1159",81344,301,"Mendenhall","Rashard","FR","RB",48,218,0,0,0,0,0,0,82,2,13
"1160",72119,301,"Mendenhall","Walter","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1164",48183,301,"Payne","Franklin","JR","WR",1,5,0,0,0,0,0,0,77,0,7
"1165",48184,301,"Pazan","Chris","JR","QB",2,4,0,34,182,1,3,16,0,0,0
"1167",61334,301,"Thomas","Pierre","JR","RB",127,664,5,0,0,0,0,0,225,1,28
"1169",61336,301,"Warren","DaJuan","SO","WR",0,0,0,0,0,0,0,0,205,0,21
"1170",72131,301,"Weil","Russ","SO","RB",1,6,0,0,0,0,0,0,22,0,2
"1172",72144,306,"Bailey","James","FR","WR",0,0,0,0,0,0,0,0,335,3,27
"1174",63264,306,"Bennett","Lance","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1176",63267,306,"Burns","Kenni","SO","RB",2,2,0,0,0,0,0,0,0,0,0
"1179",63272,306,"Gilmore","Jahkeen","SR","WR",0,0,0,0,0,0,0,0,383,3,30
"1182",72150,306,"Hardy","James","SO","WR",0,0,0,0,0,0,0,0,893,10,61
"1184",48291,306,"Kleinschmidt","Rhett","SR","WR",0,0,0,0,0,0,0,0,37,0,4
"1186",48260,306,"McFarland","Graeme","JR","QB",4,5,0,25,91,2,0,10,0,0,0
"1189",48292,306,"O'Neal","Matt","JR","RB",0,0,0,0,0,0,0,0,84,2,11
"1190",48268,306,"Pannozzo","John","SR","RB",0,0,0,0,0,0,0,0,0,0,0
"1191",63298,306,"Powers","Blake","SO","QB",100,121,4,376,2305,22,16,212,0,0,0
"1192",72161,306,"Price","Isaac","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1193",63302,306,"Rudanovic","Chris","JR","TE",0,0,0,0,0,0,0,0,18,0,2
"1194",63304,306,"Sears","Josiah","SO","RB",24,103,0,1,0,0,0,0,22,0,2
"1195",63305,306,"Sexton","Nick","SO","TE",0,0,0,0,0,0,0,0,2,2,2
"1196",48267,306,"Taylor","Chris","SR","RB",156,740,4,0,0,0,0,0,49,0,15
"1197",86794,306,"Walker-Roby","Brandon","FR","WR",0,0,0,0,0,0,0,0,78,2,10
"1198",34131,306,"Washington","Yamar","SR","RB",127,443,1,0,0,0,0,0,57,0,22
"1199",72167,306,"Weeks","Greg","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1200",57435,311,"Barkema","Ben","JR","TE",0,0,0,0,0,0,0,0,244,2,18
"1201",44058,311,"Baum","Ryan","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1202",57438,311,"Blythe","Todd","SO","WR",0,0,0,0,0,0,0,0,1000,9,51
"1203",72252,311,"Brown","Chris","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1204",72253,311,"Brown","David","SR","RB",16,77,0,0,0,0,0,0,0,0,0
"1205",72256,311,"Coleman","Greg","SO","RB",116,419,2,0,0,0,0,0,22,1,5
"1206",34255,311,"Davis","Jon","JR","WR",3,9,0,0,0,0,0,0,319,2,41
"1209",44073,311,"Flynn","Austin","JR","WR",0,0,0,0,0,0,0,0,624,3,56
"1210",1001465,311,"Harris","Jason","FR","RB",11,40,0,0,0,0,0,0,6,0,1
"1211",44076,311,"Hicks Jr.","Stevie","JR","RB",149,545,4,0,0,0,0,0,39,0,8
"1214",44084,311,"Kock","Ryan","JR","RB",54,129,13,0,0,0,0,0,6,0,1
"1217",72282,311,"Meyer","Bret","SO","QB",133,123,1,368,2876,19,10,227,0,0,1
"1218",57419,311,"Moses","Milan","JR","WR",0,0,0,0,0,0,0,0,41,0,4
"1219",84896,311,"Nickel","Walter","JR","TE",0,0,0,0,0,0,0,0,263,2,20
"1224",72292,311,"Sumrall","R.J.","SO","WR",1,-2,0,0,0,0,0,0,311,0,20
"1231",72303,312,"Brodell","Andy","FR","WR",0,0,0,0,0,0,0,0,69,0,6
"1233",57249,312,"Brownlee","Sam","JR","RB",9,42,2,0,0,0,0,0,0,0,0
"1234",57251,312,"Chandler","Scott","JR","TE",0,0,0,0,0,0,0,0,552,2,47
"1236",72304,312,"Christian","Kennon","SO","WR",0,0,0,0,0,0,0,0,9,0,1
"1238",48349,312,"Davis","Calvin","JR","WR",0,0,0,0,0,0,0,0,79,0,8
"1239",81403,312,"Greene","Shonn","FR","RB",37,173,1,0,0,0,0,0,0,0,0
"1240",57260,312,"Grigsby","Herb","SO","WR",0,0,0,0,0,0,0,0,335,3,25
"1241",48357,312,"Hinkel","Ed","SR","WR",1,20,1,0,0,0,0,0,518,7,40
"1243",48362,312,"Majerus","Ryan","JR","TE",0,0,0,0,0,0,0,0,95,2,10
"1244",48364,312,"Manson","Jason","JR","QB",11,54,0,48,230,0,1,24,0,0,0
"1245",56225,312,"McCollum","Eric","SO","WR",0,0,0,0,0,0,0,0,19,0,2
"1246",48367,312,"Melloy","Matt","SR","WR",0,0,0,0,0,0,0,0,103,1,8
"1247",81413,312,"Moeaki","Tony","FR","TE",0,0,0,0,0,0,0,0,112,0,8
"1248",72316,312,"Myers","Brandon","FR","TE",0,0,0,0,0,0,0,0,16,0,1
"1249",48373,312,"Phillips","Cy","SR","QB",0,0,0,2,9,0,0,1,0,0,0
"1253",48378,312,"Schnoor","Marcus","SR","RB",22,69,2,0,0,0,0,0,14,0,3
"1254",34273,312,"Shelton","Adolphus","SR","RB",4,10,0,0,0,0,0,0,0,0,0
"1255",72324,312,"Simmons","Marques","SR","RB",3,13,0,0,0,0,0,0,11,0,1
"1256",72325,312,"Sims","Damian","SO","RB",30,296,4,0,0,0,0,0,30,0,3
"1257",72326,312,"Solomon","Clinton","SR","WR",1,8,0,1,26,1,0,1,800,7,46
"1259",57263,312,"Tate","Drew","JR","QB",44,41,1,352,2828,22,7,219,0,0,0
"1262",57267,312,"Young","Albert","SO","RB",249,1334,8,0,0,0,0,0,244,0,24
"1263",74470,327,"Alstatt","Brett","FR","TE",0,0,0,0,0,0,0,0,23,0,1
"1264",48542,327,"Alsup","Carlos","SR","RB",30,96,2,0,0,0,0,0,0,0,0
"1265",63707,327,"Anders","Donnie","JR","RB",8,33,2,0,0,0,0,0,40,0,1
"1266",82900,327,"Cage","Marcellus","SR","RB",2,7,0,0,0,0,0,0,0,0,0
"1267",82903,327,"Clayton","Thomas","JR","RB",137,637,4,0,0,0,0,0,73,1,12
"1268",63716,327,"Coleman","Tony","SO","WR",0,0,0,0,0,0,0,0,34,0,3
"1269",48552,327,"Dennis","Davin","SR","WR",0,0,0,0,0,0,0,0,281,2,20
"1271",82911,327,"Evridge","Allan","FR","QB",102,203,4,213,1365,6,7,102,-19,0,0
"1272",76541,327,"Figurs","Yamon","JR","WR",0,0,0,0,0,0,0,0,243,1,14
"1274",82914,327,"Fisher","Parrish","FR","RB",48,289,0,0,0,0,0,0,87,0,6
"1276",82918,327,"Grisby","Ro","FR","WR",0,0,0,0,0,0,0,0,10,0,1
"1277",82922,327,"Hausman","Casey","SO","WR",0,0,0,0,0,0,0,0,7,0,2
"1279",63731,327,"Lowe","Sean","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1280",48563,327,"Mann","Victor","SR","RB",19,107,2,0,0,0,0,0,138,1,11
"1282",63734,327,"McNeese","Rimmon","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1283",63735,327,"Meier","Dylan","JR","QB",0,0,0,0,0,0,0,0,0,0,0
"1284",63737,327,"Moreira","Jermaine","JR","WR",1,-2,0,0,0,0,0,0,485,1,35
"1285",63738,327,"Nelson","Jordy","JR","WR",1,-2,0,0,0,0,0,0,669,8,45
"1286",63739,327,"Norwood","Rashaad","SO","TE",0,0,0,0,0,0,0,0,160,1,13
"1289",82945,327,"Richards","Andrew","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"1293",82963,327,"Webb","Allen","JR","QB",71,172,0,105,850,9,5,62,0,0,0
"1295",63583,328,"Barmann","Adam","JR","QB",12,-2,1,30,118,0,1,16,0,0,0
"1297",56093,328,"Cornish","Jon","JR","RB",134,780,9,0,0,0,0,0,138,2,15
"1299",87411,328,"Fields","Dexton","FR","WR",0,0,0,0,0,0,0,0,15,1,1
"1300",48587,328,"Fine","Derek","SO","TE",0,0,0,0,0,0,0,0,244,1,22
"1301",84978,328,"Foster","Jeff","SO","WR",0,0,0,0,0,0,0,0,70,1,4
"1302",34604,328,"Green","Clark","SR","RB",153,664,2,1,0,0,0,0,219,0,25
"1303",74472,328,"Green","Gary","SO","RB",1,1,0,0,0,0,0,0,0,0,0
"1304",76553,328,"Heaggans","Greg","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"1306",84979,328,"Henry","Marcus","SO","WR",0,0,0,0,0,0,0,0,183,0,17
"1307",74474,328,"Herford","Marcus","SO","QB",10,54,0,3,16,0,0,2,64,0,7
"1310",48591,328,"Kemp","Jerome","SR","RB",0,0,0,0,0,0,0,0,0,0,0
"1311",34592,328,"Luke","Brian","SR","QB",45,-11,2,171,967,6,8,87,0,0,0
"1312",63588,328,"McAnderson","Brandon","SO","RB",22,102,1,0,0,0,0,0,40,0,3
"1313",84973,328,"Murph","Brian","JR","WR",1,-5,0,0,0,0,0,0,368,2,33
"1319",48600,328,"Roux","Dominic","JR","WR",0,0,0,0,0,0,0,0,63,0,6
"1320",56097,328,"Simmons","Mark","SR","WR",1,-14,0,0,0,0,0,0,631,4,44
"1321",74473,328,"Swanson","Jason","SR","QB",39,64,0,190,1223,7,10,105,0,0,0
"1323",83003,331,"Bayes","Shawn","FR","WR",2,7,0,0,0,0,0,0,182,0,15
"1324",48610,331,"Bell","Brian","JR","WR",0,0,0,0,0,0,0,0,113,1,16
"1325",48611,331,"Bigrigg","Nick","SR","TE",0,0,0,0,0,0,0,0,8,0,1
"1326",57508,331,"Bobb","Cameron","SO","WR",0,0,0,0,0,0,0,0,211,0,23
"1327",82969,331,"Brown","Jon","FR","QB",19,-81,0,97,474,2,4,60,0,0,0
"1328",48616,331,"Bush","Derrick","SR","WR",3,-4,0,3,60,2,0,2,388,4,39
"1330",57511,331,"Drager","Jon","SO","RB",2,34,0,0,0,0,0,0,42,1,8
"1331",82985,331,"Dye","Spencer","FR","RB",0,0,0,0,0,0,0,0,4,0,1
"1332",82980,331,"Flowers","Jerry","FR","RB",96,304,3,0,0,0,0,0,85,0,20
"1333",74508,331,"Hill","Marcus","JR","WR",0,0,0,0,0,0,0,0,372,1,33
"1337",74493,331,"Jenkins","Linwood","FR","WR",32,95,0,0,0,0,0,0,5,0,2
"1338",82984,331,"Keys","Greg","FR","RB",21,63,1,0,0,0,0,0,48,0,11
"1339",83005,331,"Lewis","Shawn","FR","WR",4,11,0,0,0,0,0,0,203,2,21
"1341",82970,331,"Machen","Michael","SO","QB",60,-42,0,365,2078,11,18,200,0,0,0
"1344",57538,331,"Parsons","Jake","SO","TE",0,0,0,0,0,0,0,0,11,0,3
"1346",48633,331,"Pruden","Najah","JR","WR",0,0,0,0,0,0,0,0,688,5,33
"1348",57547,331,"Sitko","Tom","SO","QB",1,8,0,1,0,0,0,0,111,0,12
"1349",82982,331,"Smith","Tony","FR","WR",13,36,0,0,0,0,0,0,74,1,14
"1350",57549,331,"Tillman","Luke","JR","RB",25,90,1,0,0,0,0,0,42,0,8
"1351",82974,331,"Woodson","Mark","FR","WR",0,0,0,0,0,0,0,0,25,0,2
"1353",56101,334,"Beach","Arliss","SR","RB",64,288,6,1,5,0,0,1,65,0,8
"1357",73554,334,"Brown","Joe Joe","FR","QB",0,0,0,0,0,0,0,0,5,0,1
"1358",48672,334,"Burton","Keenan","JR","WR",1,1,0,0,0,0,0,0,365,2,24
"1359",34757,334,"Bwenge","Alexis","SR","RB",15,51,1,0,0,0,0,0,20,0,4
"1362",4837,334,"Cook","Tommy","SR","WR",0,0,0,0,0,0,0,0,155,0,11
"1363",64415,334,"Davis","Draak","SR","RB",1,9,0,0,0,0,0,0,13,0,3
"1367",34791,334,"Drobney","Jeremiah","SR","TE",0,0,0,0,0,0,0,0,11,1,2
"1368",82298,334,"Flannery","Thomas","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"1369",82297,334,"Ford","DeMoreo","FR","WR",0,0,0,0,0,0,0,0,10,0,2
"1372",56104,334,"Holt","Glenn","SR","WR",2,25,1,0,0,0,0,0,200,0,21
"1373",64418,334,"Lewis","Dominic","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1374",73556,334,"Little","Rafael","SO","RB",197,1045,9,0,0,0,0,0,449,0,46
"1376",73555,334,"Lyons","Dicky","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1377",73552,334,"Mitchell","Scott","SR","WR",0,0,0,0,0,0,0,0,288,2,23
"1380",82274,334,"Pulley","Curtis","FR","QB",49,149,3,50,208,0,3,31,19,0,2
"1381",73577,334,"Scott","Eric","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"1384",48678,334,"Sprowles","Justin","SR","RB",0,0,0,0,0,0,0,0,1,0,1
"1385",87423,334,"Tamme","Jacob","SO","WR",0,0,0,0,0,0,0,0,251,1,29
"1386",64431,334,"Woodson","Andre","SO","QB",57,-133,1,253,1644,6,6,146,5,0,1
"1387",35068,365,"Addai","Joseph","SR","RB",187,911,9,0,0,0,0,0,180,1,20
"1388",62620,365,"Bowe","Dwayne","JR","WR",0,0,0,0,0,0,0,0,710,9,41
"1389",35046,365,"Brazell","Bennie","SR","WR",0,0,0,0,0,0,0,0,292,3,13
"1391",86194,365,"Carey","Shyrone","SR","RB",59,234,2,0,0,0,0,0,36,0,4
"1392",73733,365,"Carter","Xavier","SO","WR",4,27,1,0,0,0,0,0,86,1,4
"1393",73753,365,"Cole","Mit","SO","TE",0,0,0,0,0,0,0,0,6,0,1
"1394",62621,365,"Davis","Craig","JR","WR",0,0,0,0,0,0,0,0,559,2,35
"1395",73728,365,"Doucet","Early","SO","WR",1,5,0,0,0,0,0,0,389,5,26
"1397",62597,365,"Flynn","Matt","SO","QB",12,44,0,48,457,7,1,27,0,0,0
"1400",48807,365,"Green","Skyler","SR","WR",16,126,0,0,0,0,0,0,268,0,32
"1403",73730,365,"Hester","Jacob","SO","RB",25,114,2,0,0,0,0,0,63,0,11
"1405",35105,365,"Jones","David","SR","TE",0,0,0,0,0,0,0,0,146,0,12
"1406",62608,365,"Jordan","Shawn","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1410",62595,365,"Russell","JaMarcus","JR","QB",61,-22,2,311,2443,15,9,188,0,0,0
"1412",73732,365,"Spadoni","Jason","SR","RB",0,0,0,0,0,0,0,0,0,0,0
"1413",48781,365,"Steltz","Kevin","SR","RB",2,4,0,0,0,0,0,0,0,0,0
"1414",62600,365,"Vincent","Justin","JR","RB",121,488,5,0,0,0,0,0,61,0,9
"1415",47,365,"Welker","James","SO","QB",0,0,0,0,0,0,0,0,0,0,0
"1417",62623,365,"Zinger","Keith","JR","TE",0,0,0,0,0,0,0,0,104,1,7
"1418",59495,366,"Allen","Donald","SR","QB",19,-38,0,42,192,0,3,19,0,0,0
"1419",73785,366,"Augusta","Thomas","FR","WR",0,0,0,0,0,0,0,0,16,0,1
"1421",85637,366,"Brown","Weldon","FR","RB",1,1,0,0,0,0,0,0,9,0,1
"1422",85669,366,"Carroll","Brian","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"1424",73772,366,"Chambers","Seneca","SR","WR",0,0,0,0,0,0,0,0,323,0,29
"1425",59494,366,"Champion","Zac","SO","QB",2,-5,0,2,16,0,0,2,0,0,0
"1426",73798,366,"Dillard","Mark","SO","RB",155,672,8,0,0,0,0,0,157,0,13
"1427",73793,366,"Franklin","Freddie","SO","RB",91,448,4,0,0,0,0,0,154,0,17
"1428",85672,366,"Griffin","Earl","SO","WR",0,0,0,0,0,0,0,0,15,0,2
"1430",85645,366,"Harrison","Anthony","FR","TE",0,0,0,0,0,0,0,0,98,3,11
"1431",85646,366,"Hicks","Kenny","FR","RB",3,5,0,0,0,0,0,0,0,0,0
"1432",59510,366,"Holland","Johnathan","JR","WR",3,34,0,0,0,0,0,0,421,2,29
"1434",85648,366,"Jackson","Patrick","FR","RB",88,367,6,0,0,0,0,0,55,0,9
"1435",59512,366,"James","Anthony","SR","TE",0,0,0,0,0,0,0,0,201,2,15
"1436",35162,366,"King","Freddie","SR","WR",2,16,0,0,0,0,0,0,195,2,25
"1437",35123,366,"Kubik","Matt","SR","QB",53,122,1,312,2202,18,7,171,0,0,0
"1438",87062,366,"Leone","Lance","FR","WR",0,0,0,0,0,0,0,0,22,0,1
"1440",59511,366,"Newman","Eric","SR","WR",2,16,0,0,0,0,0,0,566,8,30
"1444",85659,366,"Wheeler","Josh","FR","WR",0,0,0,0,0,0,0,0,163,1,7
"1445",73781,366,"Williams","Thad","JR","TE",0,0,0,0,0,0,0,0,8,0,1
"1446",73786,366,"Womack","Shane","SO","WR",0,0,0,0,0,0,0,0,7,0,1
"1448",73822,367,"Barnidge","Gary","SO","TE",0,0,0,0,0,0,0,0,240,2,17
"1451",73808,367,"Brohm","Brian","SO","QB",41,-36,4,301,2883,19,5,207,8,0,1
"1452",58630,367,"Bush","Michael","JR","RB",205,1143,23,1,0,0,0,0,253,1,21
"1453",82433,367,"Cantwell","Hunter","FR","QB",12,-52,0,73,640,5,4,39,0,0,0
"1454",48860,367,"Clark","Broderick","SR","WR",0,0,0,0,0,0,0,0,45,0,4
"1455",58635,367,"Douglas","Harry","SO","WR",6,37,0,1,0,0,1,0,457,2,27
"1456",73826,367,"Giacomini","Breno","SO","TE",0,0,0,0,0,0,0,0,16,1,3
"1458",48867,367,"Haskins","Robert","SR","WR",1,2,0,0,0,0,0,0,53,0,3
"1459",58644,367,"Jackson","James","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1460",73823,367,"Jones","Montrell","SR","WR",0,0,0,0,0,0,0,0,574,5,43
"1461",73821,367,"Kuhn","Scott","SO","TE",0,0,0,0,0,0,0,0,9,1,2
"1464",58665,367,"Smith","Kolby","JR","RB",107,523,6,0,0,0,0,0,196,1,18
"1465",73813,367,"Spencer","Sergio","JR","RB",12,39,0,0,0,0,0,0,0,0,0
"1466",82452,367,"Stripling","George","FR","RB",79,621,7,0,0,0,0,0,14,0,1
"1468",35185,367,"Tinch","Joshua","SR","WR",0,0,0,0,0,0,0,0,855,4,67
"1469",73810,367,"Urrutia","Mario","FR","WR",0,0,0,0,0,0,0,0,797,7,37
"1471",59451,388,"Albin","Will","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"1475",73856,388,"Bradshaw","Ahmad","SO","RB",214,997,9,0,0,0,0,0,381,1,56
"1479",86290,388,"Devine","Derek","JR","QB",0,0,0,5,0,0,0,0,0,0,0
"1480",86295,388,"Filer","Jermaine","SO","WR",0,0,0,0,0,0,0,0,42,0,5
"1481",59461,388,"Fitzgerald","Marcus","SO","WR",0,0,0,0,0,0,0,0,448,2,41
"1482",35328,388,"Hargrove","Wilbur","SR","WR",1,3,0,0,0,0,0,0,248,0,14
"1484",86302,388,"Jones","Paco","JR","RB",1,0,0,0,0,0,0,0,0,0,0
"1485",59469,388,"Lauzon","Shawn","SO","WR",1,5,0,0,0,0,0,0,295,3,31
"1488",59473,388,"Moore","Hiram","JR","WR",0,0,0,0,0,0,0,0,630,4,53
"1489",59474,388,"Morris","Bernard","SO","QB",75,256,4,216,1121,6,6,114,0,0,0
"1490",48995,388,"Morris","Matt","JR","WR",1,6,0,0,0,0,0,0,81,0,6
"1491",35375,388,"Mullins","Jeff","SR","TE",0,0,0,0,0,0,0,0,70,1,10
"1493",73875,388,"Parkhurst","Matt","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"1494",59478,388,"Rodamer","Geremy","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"1495",59482,388,"Shope","Brian","SO","TE",0,0,0,0,0,0,0,0,6,0,1
"1496",49004,388,"Skinner","Jimmy","JR","QB",14,-47,0,184,1135,6,8,114,-10,0,1
"1497",84497,388,"Small","Chubb","FR","RB",58,197,0,0,0,0,0,0,42,1,9
"1501",73883,388,"Williams","Gerwin","FR","RB",3,9,0,0,0,0,0,0,0,0,0
"1502",86293,388,"Wynn","E.J.","FR","WR",0,0,0,0,0,0,0,0,23,0,1
"1505",58825,392,"Ball","Lance","SO","RB",189,903,6,0,0,0,0,0,153,0,18
"1508",58827,392,"Cesa","Tim","SO","RB",0,0,0,0,0,0,0,0,5,0,1
"1509",58832,392,"Davis","Vernon","JR","TE",1,7,0,0,0,0,0,0,871,6,51
"1511",35408,392,"Dickerson","Ricardo","SR","RB",0,0,0,0,0,0,0,0,7,0,1
"1512",49029,392,"Fenner","Derrick","SR","WR",0,0,0,0,0,0,0,0,417,2,34
"1517",73896,392,"Goode","Jason","SO","TE",0,0,0,0,0,0,0,0,40,0,7
"1519",73898,392,"Gronkowski","Dan","FR","TE",0,0,0,0,0,0,0,0,37,0,2
"1520",73902,392,"Haynos","Joey","SO","TE",0,0,0,0,0,0,0,0,3,1,1
"1522",49034,392,"Hollenbach","Sam","JR","QB",72,-18,2,315,2539,13,15,192,0,0,0
"1523",49037,392,"Humber","J.P.","JR","RB",4,53,0,0,0,0,0,0,10,0,1
"1526",73910,392,"Lattimore","Keon","SO","RB",58,181,3,0,0,0,0,0,5,0,4
"1527",73916,392,"Melendez","Dan","SR","WR",0,0,0,0,0,0,0,0,584,2,40
"1528",35423,392,"Merrills","Mario","SR","RB",82,313,4,0,0,0,0,0,21,0,1
"1529",35424,392,"Miller","Derek","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"1530",82514,392,"Oquendo","Danny","FR","WR",0,0,0,0,0,0,0,0,20,0,3
"1531",73920,392,"Powell","Greg","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"1532",49056,392,"Schell","Brad","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"1535",49061,392,"Statham","Joel","JR","QB",8,0,1,36,201,2,2,18,0,0,0
"1538",49065,392,"Walker","Jo Jo","SR","WR",14,55,0,0,0,0,0,0,480,3,35
"1539",58844,392,"Weatherly","Drew","JR","WR",0,0,0,0,0,0,0,0,83,1,10
"1540",82526,392,"Williams","Isaiah","FR","WR",0,0,0,0,0,0,0,0,4,0,1
"1542",49138,404,"Avery","Maurice","SR","WR",132,570,5,118,894,5,4,67,196,2,10
"1543",82531,404,"Barefield","Billy","FR","QB",23,99,0,53,223,1,1,33,0,0,0
"1544",82547,404,"Barnett","Chris","SO","RB",1,6,0,0,0,0,0,0,0,0,0
"1546",56422,404,"Byrne","Patrick","JR","QB",1,-2,0,1,4,0,0,1,0,0,0
"1547",74017,404,"Doss","Joseph","SO","RB",85,440,2,0,0,0,0,0,-2,0,9
"1548",49150,404,"Doucette","John","SR","TE",0,0,0,0,0,0,0,0,170,0,12
"1549",82561,404,"Feagans","Brandon","FR","WR",1,1,0,0,0,0,0,0,0,0,0
"1550",56452,404,"Gaither","Jamarcus","SO","RB",6,29,1,0,0,0,0,0,0,0,0
