"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"47",84908,8,"McCall","Travis","SO","TE",0,0,0,0,0,0,0,0,105,1,8
"51",73097,8,"Oakley","Will","SO","WR",0,0,0,0,0,0,0,0,223,0,18
"54",1000036,8,"Sharrief","Ali","FR","RB",6,38,0,0,0,0,0,0,0,0,0
"55",1000075,8,"Stover","Nikita","SO","WR",0,0,0,0,0,0,0,0,192,2,12
"56",1000054,8,"Upchurch","Roy","FR","RB",12,37,2,0,0,0,0,0,0,0,0
"57",73113,8,"Walker","Nick","SO","TE",0,0,0,0,0,0,0,0,39,1,3
"59",84902,8,"Wilson","John Parker","SO","QB",82,83,0,379,2707,17,10,216,-4,0,1
"62",81897,9,"Bobo","Adam","SO","WR",0,0,0,0,0,0,0,0,50,0,4
"63",81891,9,"Brown","Steven","SO","WR",3,12,0,1,21,0,0,1,200,2,14
"64",45394,9,"Burks","Dan","SR","RB",108,432,1,0,0,0,0,0,145,0,7
"65",64976,9,"Chaney","Trey","SR","RB",13,46,1,0,0,0,0,0,27,0,5
"68",60916,9,"Drinkard","Norris","SR","WR",1,-3,0,0,0,0,0,0,251,1,22
"69",73121,9,"Edwards","Willie","JR","WR",0,0,0,0,0,0,0,0,719,2,39
"70",73122,9,"Elliott","Marculus","SR","RB",51,312,1,0,0,0,0,0,59,0,7
"71",64979,9,"Erwin","Jordan","SR","TE",0,0,0,0,0,0,0,0,59,1,5
"74",81889,9,"Hunt","Sam","JR","QB",69,159,1,82,655,2,5,48,0,0,0
"76",81942,9,"Lankford","Zach","FR","TE",0,0,0,0,0,0,0,0,6,0,1
"77",81893,9,"Mencer","Sylvester","SO","WR",2,20,0,0,0,0,0,0,400,3,31
"78",81913,9,"Shepherd","Tony","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"79",1000085,9,"Slaughter","Rashad","FR","WR",1,5,0,0,0,0,0,0,113,0,16
"80",81909,9,"Slaughter","T.J.","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"81",1000097,9,"Smith","Courtney","FR","WR",0,0,0,0,0,0,0,0,33,0,6
"83",73143,9,"Stanley","LaDarrius","SR","TE",0,0,0,0,0,0,0,0,3,1,1
"84",81906,9,"Thackston","Blake","JR","WR",0,0,0,0,0,0,0,0,19,0,1
"85",81894,9,"Webb","Joseph","FR","QB",24,38,1,51,426,1,0,33,0,0,0
"86",64985,9,"White","Corey","SR","RB",96,372,6,0,0,0,0,0,96,2,13
"87",60929,9,"Williams","Chris","SR","QB",57,128,3,168,1112,9,7,95,0,0,0
"89",69281,28,"Burgess","Rudy","JR","WR",1,3,0,0,0,0,0,0,166,0,10
"90",69289,28,"Carpenter","Rudy","SO","QB",84,69,0,332,2523,23,14,184,0,0,0
"94",69279,28,"Jones","Michael","SO","WR",0,0,0,1,0,0,0,0,318,3,20
"95",69303,28,"Kimbrough","Nate","SO","WR",0,0,0,0,0,0,0,0,235,1,15
"96",69323,28,"King","Alex","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"97",43877,28,"Lewis","Jamaal","SR","WR",0,0,0,0,0,0,0,0,151,2,11
"98",1000102,28,"McGaha","Chris","FR","WR",0,0,0,0,0,0,0,0,238,3,16
"99",69369,28,"Miller","Brent","JR","TE",0,0,0,0,0,0,0,0,173,1,11
"100",69368,28,"Miller","Zach","JR","TE",0,0,0,0,0,0,0,0,484,4,50
"102",43895,28,"Richardson","Terry","SR","WR",0,0,0,0,0,0,0,0,113,2,5
"104",1000137,28,"Smith","Brandon","FR","WR",0,0,0,0,0,0,0,0,167,2,6
"105",1000106,28,"Sullivan","Danny","FR","QB",2,-4,0,15,46,0,0,6,0,0,0
"106",69363,28,"Thompson","Tyrice","JR","WR",0,0,0,0,0,0,0,0,24,0,1
"108",1000129,28,"Williams","Kyle","FR","WR",0,0,0,0,0,0,0,0,87,0,4
"111",58380,29,"Austin","Adam","SR","QB",13,-63,1,111,517,2,6,52,0,0,0
"112",72725,29,"Bell","Travis","SO","TE",0,0,0,0,0,0,0,0,3,0,1
"117",72728,29,"Dennard","B.J.","JR","WR",0,0,0,0,0,0,0,0,2,0,1
"118",58391,29,"Heavner","Kris","SR","QB",10,-16,0,30,172,0,2,21,0,0,0
"119",58392,29,"Henry","Chris","JR","RB",165,581,7,0,0,0,0,0,197,1,21
"121",1000155,29,"Jennings","Chris","JR","RB",105,451,3,0,0,0,0,0,30,0,7
"122",58394,29,"Johnson","Anthony","JR","WR",2,8,0,1,0,0,0,0,312,3,26
"126",81716,29,"McCall","Brandyn","JR","TE",0,0,0,0,0,0,0,0,99,0,11
"132",72752,29,"Sheehan","Eric","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"135",81704,29,"Smith","Xavier","FR","RB",23,120,0,0,0,0,0,0,7,0,1
"136",58409,29,"Steptoe","Syndric","SR","WR",7,34,0,0,0,0,0,0,568,2,55
"137",81696,29,"Thomas","Michael","SO","WR",6,68,0,0,0,0,0,0,597,2,50
"138",81695,29,"Tuitama","Willie","SO","QB",35,-166,0,211,1335,7,6,118,0,0,0
"139",1000179,29,"Turner","Terrell","FR","WR",0,0,0,0,0,0,0,0,7,0,1
"140",72754,29,"Wood","Brad","SR","TE",0,0,0,0,0,0,0,0,61,0,7
"141",81726,30,"Arnold","Reggie","FR","RB",209,1076,4,0,0,0,0,0,16,0,4
"142",63221,30,"Dejohnette","Levi","JR","WR",1,6,0,0,0,0,0,0,281,2,23
"145",1000187,30,"Gillott","Trevor","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"146",81730,30,"Henson","Brandon","SR","TE",0,0,0,0,0,0,0,0,7,0,1
"147",72763,30,"Hewitt","Travis","SO","QB",31,8,3,77,414,0,7,35,0,0,0
"148",63227,30,"Higgins","Patrick","JR","WR",0,0,0,0,0,0,0,0,215,3,7
"149",72764,30,"James","Chris","SO","RB",37,204,0,0,0,0,0,0,18,0,2
"150",81734,30,"Johnson","David","SO","TE",0,0,0,0,0,0,0,0,200,1,13
"151",72787,30,"Jones","Kevin","SO","WR",2,14,0,0,0,0,0,0,355,2,25
"152",81736,30,"Jones","Travis","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"153",81737,30,"Jordan","J.T.","FR","TE",0,0,0,0,0,0,0,0,26,0,3
"155",81742,30,"Leonard","Corey","FR","QB",116,331,2,222,1321,8,8,109,0,0,0
"156",1007644,30,"McNeal","Danny","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"157",72788,30,"Miller","Chris","JR","WR",2,9,0,0,0,0,0,0,132,0,13
"159",81749,30,"Norman","Jarriel","FR","WR",0,0,0,0,0,0,0,0,23,0,3
"160",81752,30,"Shrable","Brett","SO","TE",0,0,0,1,0,0,0,0,0,0,0
"161",72789,30,"Smith","Joe","JR","WR",0,0,0,0,0,0,0,0,73,0,9
"162",1007616,30,"Thompkins","Brandon","FR","WR",7,47,1,0,0,0,0,0,89,0,8
"163",56026,30,"Vincent","Gary","SR","WR",0,0,0,0,0,0,0,0,172,0,12
"164",81761,30,"Wilkerson","Cedric","FR","RB",86,362,2,0,0,0,0,0,103,0,16
"165",1000226,31,"Davie","Andrew","FR","TE",0,0,0,0,0,0,0,0,13,0,2
"166",87297,31,"Dick","Casey","SO","QB",8,-12,0,132,991,9,6,65,5,0,1
"169",72821,31,"Johnson","Robert","JR","QB",4,-4,1,27,110,0,2,12,96,0,6
"170",45616,31,"Murphy","Wes","SR","TE",0,0,0,0,0,0,0,0,26,1,2
"171",1000194,31,"Mustain","Mitch","FR","QB",13,-20,1,132,894,10,9,69,0,0,0
"172",72848,31,"Templeton","Mason","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"174",64606,37,"Bennett","Cole","SR","TE",0,0,0,0,0,0,0,0,25,0,2
"175",81772,37,"Billings","Montez","FR","WR",1,0,0,0,0,0,0,0,47,0,3
"179",45641,37,"Cox","Brandon","JR","QB",51,-177,1,271,2198,14,9,163,0,0,0
"181",81776,37,"Dunn","Robert","SO","WR",0,0,0,0,0,0,0,0,52,0,5
"184",72872,37,"Field","Blake","SO","QB",0,0,0,9,47,0,1,8,0,0,0
"186",45652,37,"Guess","Lee","SR","WR",0,0,0,0,0,0,0,0,114,0,6
"189",81784,37,"Irons","Kenny","SR","RB",198,893,4,0,0,0,0,0,78,0,10
"191",72883,37,"Lester","Brad","SO","RB",104,510,9,0,0,0,0,0,87,1,6
"193",81789,37,"McKenzie","Gabe","FR","TE",0,0,0,0,0,0,0,0,137,1,13
"196",81792,37,"Rodriguez","Prechae","JR","WR",0,0,0,0,0,0,0,0,168,1,14
"197",81794,37,"Smith","Rodgeriqus","SO","WR",0,0,0,0,0,0,0,0,452,4,26
"198",45675,37,"Smith","Tre","SR","RB",22,107,1,0,0,0,0,0,39,1,6
"199",64624,37,"Stewart","Carl","JR","RB",27,98,3,1,0,0,0,0,239,2,13
"200",72893,37,"Swinton","James","SO","WR",0,0,0,0,0,0,0,0,12,0,1
"201",1000245,37,"Tate","Ben","FR","RB",54,392,3,0,0,0,0,0,-3,0,2
"202",45677,37,"Taylor","Courtney","SR","WR",8,70,0,0,0,0,0,0,704,2,54
"203",81796,37,"Trott","Tommy","FR","TE",0,0,0,0,0,0,0,0,94,2,10
"207",1000275,47,"Davis","Nate","FR","QB",29,-48,0,245,1975,18,8,150,15,0,1
"208",69950,47,"Dunford","Dan","JR","WR",0,0,0,0,0,0,0,0,46,0,4
"210",84298,47,"Grant","Madaris","FR","TE",0,0,0,0,0,0,0,0,1,1,1
"211",69937,47,"Hill","Darius","SO","TE",0,0,0,0,0,0,0,0,741,10,42
"212",69954,47,"Johnson","Louis","SO","WR",0,0,0,0,0,0,0,0,327,2,26
"215",1000284,47,"Knipp","Alex","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"216",1000282,47,"Lewis","MiQuale","FR","RB",48,280,1,0,0,0,0,0,38,0,5
"217",84303,47,"Love","Dante","SO","WR",19,83,1,0,0,0,0,0,735,4,52
"218",45745,47,"Lynch","Joey","SR","QB",31,-69,0,127,1137,9,3,82,0,0,0
"219",59429,47,"Moss","Terry","SR","WR",0,0,0,0,0,0,0,0,685,8,27
"222",59435,47,"Steinhaus","Michael","SR","TE",0,0,0,0,0,0,0,0,57,1,11
"226",59450,47,"Wilson","Brad","SR","TE",0,0,0,0,0,0,0,0,8,0,1
"227",84376,51,"Adams","Jordan","JR","WR",0,0,0,0,0,0,0,0,32,0,4
"228",1000349,51,"Akers","Justin","FR","WR",0,0,0,0,0,0,0,0,54,0,5
"229",84377,51,"Baker","Mikail","SO","WR",1,4,0,0,0,0,0,0,65,1,8
"231",45762,51,"Bell","Shawn","SR","QB",27,-137,0,383,2582,19,10,241,29,1,2
"235",1000350,51,"Fenty","Justin","FR","WR",4,0,0,0,0,0,0,0,183,1,19
"237",1000326,51,"Gettis","David","FR","WR",0,0,0,0,0,0,0,0,82,1,4
"240",84361,51,"Jones","Jacoby","SO","RB",0,0,0,0,0,0,0,0,53,1,4
"242",58048,51,"Miller","Mike","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"243",45771,51,"Mosley","Paul","SR","RB",100,479,6,0,0,0,0,0,122,1,23
"245",58050,51,"Parks","Terrance","JR","WR",0,0,0,2,0,0,0,0,217,0,26
"246",76386,51,"Payne","Trey","SO","WR",0,0,0,0,0,0,0,0,131,4,15
"248",76404,51,"Price","Mario","SR","RB",6,9,0,0,0,0,0,0,62,0,13
"252",45776,51,"Shelton","Trent","SR","WR",1,-11,0,0,0,0,0,0,802,8,53
"253",84360,51,"Sims","Carl","SO","WR",2,6,0,0,0,0,0,0,108,0,15
"254",1000309,51,"Smith","Ernest","FR","WR",0,0,0,0,0,0,0,0,55,0,6
"255",84356,51,"Szymanski","Blake","FR","QB",44,18,2,121,689,4,7,64,0,0,0
"257",84362,51,"Teasley","Queito","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"258",84358,51,"Whitaker","Brandon","JR","RB",41,158,1,0,0,0,0,0,192,1,30
"259",84354,51,"White","Thomas","SO","WR",2,5,0,0,0,0,0,0,372,2,26
"260",58069,51,"Zeigler","Dominique","SR","WR",3,-16,0,3,29,1,0,2,741,3,54
"262",84449,66,"Bissell","Tanyon","SO","WR",0,0,0,0,0,0,0,0,29,0,2
"264",84434,66,"Brockel","Richie","FR","TE",0,0,0,0,0,0,0,0,20,0,2
"265",84448,66,"Childs","Jeremy","FR","WR",0,0,0,0,0,0,0,0,152,1,14
"267",61211,66,"Denton","Brett","SR","RB",69,348,3,1,0,0,0,0,76,1,7
"270",76423,66,"Hamdan","Bush","SO","QB",1,4,0,2,4,0,0,1,0,0,0
"271",84447,66,"Harris","Nick","SO","WR",0,0,0,0,0,0,0,0,6,0,1
"272",76424,66,"Hawkins","Julian","SO","TE",0,0,0,0,0,0,0,0,42,0,1
"273",61216,66,"Helmandollar","Jon","JR","RB",14,47,1,0,0,0,0,0,0,0,0
"274",1000365,66,"Hodge","Jarvis","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"275",61218,66,"Hunter","Jared","SR","TE",0,0,0,0,0,0,0,0,6,0,1
"276",61219,66,"Hutchinson","Jovan","SR","WR",0,0,0,0,0,0,0,0,14,1,2
"277",61193,66,"James","Drisan","SR","WR",7,54,0,0,0,0,0,0,650,4,36
"278",76426,66,"Johnson","Ian","SO","RB",276,1714,25,0,0,0,0,0,55,0,8
"279",1000378,66,"Key","Aiona","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"282",61190,66,"Naanee","Legedu","SR","WR",7,90,0,1,0,0,0,0,541,6,35
"283",76432,66,"O'Neill","Chris","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"284",84430,66,"Perretta","Vinny","SO","WR",55,316,3,1,5,1,0,1,124,2,17
"285",61227,66,"Putnam","Ryan","JR","TE",0,0,0,0,0,0,0,0,77,1,6
"286",84426,66,"Rabb","Jerard","SR","WR",1,9,0,0,0,0,0,0,586,4,37
"287",61228,66,"Schouman","Derek","SR","TE",0,0,0,0,0,0,0,0,276,4,29
"288",61195,66,"Tharp","Taylor","JR","QB",4,-12,0,13,88,1,1,11,0,0,0
"289",45864,66,"Zabransky","Jared","SR","QB",98,197,6,288,2587,23,8,191,0,0,0
"292",69990,67,"Brooks","A.J.","SO","RB",19,65,1,0,0,0,0,0,21,0,1
"293",57728,67,"Callender","Andre","JR","RB",146,633,3,0,0,0,0,0,238,0,24
"294",57729,67,"Challenger","Kevin","JR","WR",0,0,0,0,0,0,0,0,543,5,47
"295",69991,67,"Crane","Chris","SO","QB",13,11,2,32,192,1,1,22,0,0,0
"299",45873,67,"Gonzalez","Tony","SR","WR",0,0,0,0,0,0,0,0,490,5,43
"300",84458,67,"Gunnell","Rich","FR","WR",0,0,0,0,0,0,0,0,97,0,8
"301",1000405,67,"Jarvis","Justin","FR","WR",0,0,0,0,0,0,0,0,12,0,1
"302",57738,67,"Koziol","Trey","JR","TE",0,0,0,0,0,0,0,0,31,0,2
"304",84460,67,"Loyte","Jon","JR","TE",0,0,0,0,0,0,0,0,42,2,6
"307",84465,67,"Megwa","Clarence","FR","WR",0,0,0,0,0,0,0,0,125,0,12
"308",69979,67,"Purvis","Ryan","SO","TE",0,0,0,0,0,0,0,0,380,2,29
"309",69982,67,"Robinson","Brandon","SO","WR",1,6,0,0,0,0,0,0,490,1,36
"310",45880,67,"Ross","J. Survival","SR","RB",0,0,0,0,0,0,0,0,59,0,6
"311",57746,67,"Ryan","Matt","JR","QB",51,-30,4,426,2939,15,10,262,0,0,0
"312",45881,67,"Sele","Taylor","SR","WR",0,0,0,0,0,0,0,0,134,0,11
"314",1000401,67,"Smith","Jeff","FR","RB",5,4,0,0,0,0,0,0,11,0,3
"316",57748,67,"Thompson","Ryan","JR","TE",0,0,0,0,0,0,0,0,137,0,11
"317",57751,67,"Whitworth","L.V.","JR","RB",174,784,4,0,0,0,0,0,229,0,30
"319",84644,71,"Barnes","Freddie","FR","QB",96,405,9,50,210,1,2,27,203,2,20
"321",45893,71,"Brantley II","Kenneth","SR","WR",0,0,0,0,0,0,0,0,374,2,32
"323",1000428,71,"Bullock","Chris","FR","RB",160,769,4,0,0,0,0,0,119,0,14
"324",1000458,71,"Charles","Zach","FR","WR",0,0,0,0,0,0,0,0,50,0,14
"326",1000457,71,"Davis","Kelvin","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"327",68,71,"Emans","Matt","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"331",31023,71,"Jones","Brandon","SR","WR",1,-4,0,0,0,0,0,0,33,1,3
"333",59571,71,"Macon","Dan","JR","RB",72,387,1,0,0,0,0,0,123,0,13
"334",59578,71,"O'Drobinak","Sean","JR","TE",0,0,0,0,0,0,0,0,169,1,12
"336",84651,71,"Parks","Marques","SO","WR",0,0,0,0,0,0,0,0,30,0,5
"337",84647,71,"Partridge","Corey","SO","WR",3,18,0,2,31,0,0,1,658,3,55
"338",1000455,71,"Pronty","Tyrone","FR","WR",0,0,0,0,0,0,0,0,37,0,5
"340",86164,71,"Ruiz","Ruben","SR","WR",0,0,0,0,0,0,0,0,226,2,21
"343",1000414,71,"Sheehan","Tyler","FR","QB",13,-29,0,43,192,0,4,23,0,0,0
"344",76460,71,"Turner","Anthony","SO","QB",141,480,5,252,1596,11,5,144,0,0,0
"346",1000432,71,"Williams","Roger","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"347",76458,71,"Winovich","Pete","JR","TE",12,78,0,0,0,0,0,0,7,1,1
"349",79664,77,"Allen","Matt","JR","WR",0,0,0,0,0,0,0,0,420,3,27
"351",79660,77,"Beck","Jason","SR","QB",5,10,0,31,321,1,1,22,0,0,0
"352",79667,77,"Beck","John","SR","QB",50,-8,6,417,3885,32,8,289,0,0,0
"353",1000483,77,"Bower","Jacob","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"354",79659,77,"Brown","Curtis","SR","RB",201,1010,7,1,0,0,0,0,566,3,62
"355",79676,77,"Coats","Daniel","SR","TE",0,0,0,0,0,0,0,0,239,2,22
"356",79739,77,"Collie","Zac","SR","WR",0,0,0,0,0,0,0,0,437,2,26
"360",79743,77,"George","Andrew","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"361",1000480,77,"Hague","Mike","FR","RB",21,156,1,0,0,0,0,0,4,0,1
"364",79742,77,"Harline","Jonny","SR","TE",0,0,0,0,0,0,0,0,935,12,58
"365",79684,77,"Hudson","Ray","SO","RB",5,12,0,0,0,0,0,0,0,0,0
"366",1000503,77,"Jacobson","McKay","FR","WR",0,0,0,0,0,0,0,0,547,3,28
"368",79654,77,"Mahuika","Bryce","SO","WR",0,0,0,0,0,0,0,0,76,0,5
"369",79692,77,"Meikle","Nathan","SR","WR",3,8,0,0,0,0,0,0,304,0,21
"371",79738,77,"Reed","Michael","SO","WR",0,0,0,0,0,0,0,0,339,3,25
"372",79686,77,"Semanoff","Joe","JR","RB",5,29,0,0,0,0,0,0,22,0,2
"377",79680,77,"Tonga","Manase","SO","RB",44,197,4,0,0,0,0,0,230,2,23
"378",1000485,77,"Unga","Harvey","FR","RB",4,9,1,0,0,0,0,0,0,0,0
"379",64054,77,"Vakapuna","Fui","SO","RB",92,445,8,0,0,0,0,0,87,3,11
"380",78371,86,"Beggs","Brad","SO","WR",0,0,0,0,0,0,0,0,9,0,1
"381",57116,86,"Breaux","Terrance","SO","WR",0,0,0,0,0,0,0,0,444,3,32
"386",78372,86,"Hamlin","Brett","SO","WR",0,0,0,0,0,0,0,0,47,0,7
"388",78341,86,"Jackson","Ernest","SO","WR",0,0,0,0,0,0,0,0,162,1,11
"389",57114,86,"King","Steven","SR","RB",55,199,6,0,0,0,0,0,52,0,13
"391",1000523,86,"McCune","Da'Von","FR","RB",3,11,0,0,0,0,0,0,0,0,0
"392",46063,86,"McDuffie","Chris","JR","RB",8,25,0,0,0,0,0,0,0,0,0
"393",78335,86,"Paoli","Tony","SR","QB",24,1,0,94,584,1,5,47,0,0,0
"394",46067,86,"Patterson","Jared","SR","RB",37,136,2,0,0,0,0,0,7,0,3
"395",78342,86,"Pierre","Alex","FR","WR",0,0,0,0,0,0,0,0,35,0,3
"396",78369,86,"Rack","Jesse","FR","TE",0,0,0,0,0,0,0,0,15,1,2
"397",78334,86,"Rice","Gary","SO","WR",0,0,0,0,0,0,0,0,64,0,9
"398",1000517,86,"Roosevelt","Naaman","FR","QB",5,9,0,0,0,0,0,0,429,2,31
"399",46070,86,"Sampsel","Stewart","SR","QB",3,3,0,29,161,2,2,15,0,0,0
"400",78339,86,"Starks","James","FR","QB",175,704,6,0,0,0,0,0,226,0,34
"402",46085,86,"Upshaw","Chad","SR","TE",0,0,0,0,0,0,0,0,419,1,35
"403",78370,86,"Wallace","Evan","SR","WR",0,0,0,0,0,0,0,0,96,1,7
"404",46086,86,"Watson","Brian","SR","TE",0,0,0,0,0,0,0,0,8,0,1
"405",78338,86,"Willy","Drew","SO","QB",68,-2,1,231,1391,6,6,138,0,0,0
"406",68641,86,"Yealu","Robert","SO","TE",0,0,0,0,0,0,0,0,97,0,6
"407",1000542,96,"Ajirotutu","Seyi","FR","WR",2,3,0,0,0,0,0,0,34,0,4
"408",70203,96,"Brandstater","Tom","SO","QB",32,86,1,268,1490,13,14,146,0,0,0
"410",70204,96,"Ciccone","Kevin","SO","WR",0,0,0,0,0,0,0,0,39,0,3
"412",1000540,96,"Crawley","Jason","FR","WR",2,3,0,0,0,0,0,0,23,1,3
"414",57934,96,"Dorsey","Shannon","JR","RB",0,0,0,0,0,0,0,0,35,0,3
"416",43982,96,"Fairman","Jaron","SR","WR",0,0,0,0,0,0,0,0,101,1,12
"417",43984,96,"Fernandez","Joe","SR","WR",0,0,0,0,0,0,0,0,281,4,24
"419",1000546,96,"Harding","Anthony","FR","RB",30,141,1,0,0,0,0,0,31,0,3
"421",1000556,96,"Miller","Lonyae","FR","RB",54,287,2,0,0,0,0,0,30,0,3
"422",1000568,96,"Moore","Marlon","FR","WR",3,31,0,0,0,0,0,0,105,1,4
"424",70216,96,"Norton","Sean","SO","QB",17,24,0,54,408,3,1,32,0,0,0
"425",1000549,96,"Owens","Rich","FR","RB",4,10,0,0,0,0,0,0,0,0,0
"426",70217,96,"Pascoe","Bear","SO","TE",0,0,0,0,0,0,0,0,307,2,22
"428",70221,96,"Smith","Clifton","JR","RB",1,4,0,0,0,0,0,0,0,0,0
"429",57962,96,"Tapia","Jesus","JR","TE",0,0,0,0,0,0,0,0,0,0,1
"430",1000575,96,"West","Chastin","FR","WR",10,58,0,0,0,0,0,0,365,3,33
"431",44007,96,"Williams","Paul","SR","WR",6,48,0,0,0,0,0,0,229,1,21
"432",57965,96,"Wright","Dwayne","JR","RB",261,1462,11,0,0,0,0,0,221,1,29
"433",70242,107,"Arthur","Julian","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"434",79891,107,"Ayoob","Joe","SR","QB",4,0,1,26,205,1,1,11,0,0,0
"435",46237,107,"Beegun","Eric","SR","TE",0,0,0,0,0,0,0,0,60,0,7
"437",70256,107,"Cunningham","LaReylle","SO","WR",0,0,0,0,0,0,0,0,10,0,1
"438",57827,107,"DeSa","Sam","JR","WR",0,0,0,0,0,0,0,0,9,0,2
"442",79900,107,"Hawkins","Lavelle","JR","WR",3,36,0,0,0,0,0,0,705,5,46
"443",79903,107,"Jackson","DeSean","SO","WR",5,19,0,0,0,0,0,0,1060,9,59
"444",70232,107,"Jordan","Robert","JR","WR",3,-6,0,0,0,0,0,0,571,4,46
"445",46254,107,"Levy","Steve","SR","QB",2,-5,0,10,66,0,0,7,0,0,0
"447",70231,107,"Longshore","Nate","SO","QB",28,-52,3,377,3021,24,13,227,0,0,0
"450",79923,107,"Morrah","Cameron","FR","TE",0,0,0,0,0,0,0,0,3,1,1
"455",57848,107,"Smith","Noah","JR","WR",0,0,0,0,0,0,0,0,1,0,1
"457",57851,107,"Stevens","Craig","JR","TE",0,0,0,0,0,0,0,0,239,1,17
"461",57857,107,"Young","Sean","JR","WR",0,0,0,0,0,0,0,0,8,0,2
"462",1000630,110,"Austin","Terrence","FR","WR",1,7,0,0,0,0,0,0,29,0,2
"463",70343,110,"Baumgartner","Andrew","SR","WR",0,0,0,0,0,0,0,0,112,0,9
"465",70344,110,"Breazell","Brandon","JR","WR",3,34,0,0,0,0,0,0,389,4,21
"467",70345,110,"Cowan","Patrick","SO","QB",54,108,2,276,1782,11,9,145,0,0,0
"468",70348,110,"Everett","Marcus","JR","WR",0,0,0,0,0,0,0,0,450,5,31
"470",70350,110,"Graves","Ryan","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"475",79936,110,"Ketchum","Gavin","SO","WR",0,0,0,0,0,0,0,0,57,0,5
"477",1000625,110,"McGee","Jeremy","FR","WR",2,-6,0,0,0,0,0,0,0,0,0
"478",1000632,110,"Moline","Chane","FR","RB",33,101,5,0,0,0,0,0,40,0,5
"479",79941,110,"Moya","Ryan","SO","TE",0,0,0,0,0,0,0,0,126,1,12
"480",79943,110,"Olson","Ben","SO","QB",23,-31,0,124,822,5,5,79,0,0,0
"481",79944,110,"Paulsen","Logan","SO","TE",0,0,0,0,0,0,0,0,331,0,27
