"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"43",1007938,8,"Hanks","Darius","SR","WR",0,0,0,0,0,0,0,0,328,1,26
"47",1030861,8,"Jones","Harrison","FR","TE",0,0,0,0,0,0,0,0,5,0,1
"48",1022896,8,"Lacy","Eddie","SO","RB",95,674,7,0,0,0,0,0,131,0,11
"49",1007949,8,"Maze","Marquis","SR","WR",6,-6,0,1,0,0,1,0,627,1,56
"51",1022888,8,"McCarron","AJ","SO","QB",30,-22,2,328,2634,16,5,219,0,0,0
"52",1022912,8,"Norwood","Kevin","SO","WR",0,0,0,0,0,0,0,0,190,0,11
"54",1022892,8,"Richardson","Trent","JR","RB",283,1679,21,0,0,0,0,0,338,3,29
"56",1030841,8,"Sims","Phillip","FR","QB",5,-10,0,28,163,0,2,18,0,0,0
"57",1015235,8,"Smelley","Brad","SR","TE",1,1,0,0,0,0,0,0,356,4,34
"61",1007965,8,"Underwood","Chris","SR","TE",0,0,0,0,0,0,0,0,12,0,2
"62",1030879,8,"Vogler","Brian","FR","TE",0,0,0,0,0,0,0,0,6,0,1
"63",1030844,8,"White","DeAndrew","FR","WR",0,0,0,0,0,0,0,0,151,2,14
"64",1015265,8,"Williams","Michael","JR","TE",0,0,0,0,0,0,0,0,191,2,16
"67",1015272,9,"Accursio","Sam","JR","TE",0,0,0,0,0,0,0,0,6,0,1
"68",1022918,9,"Adams","Nick","SR","WR",3,12,1,0,0,0,0,0,390,1,29
"69",1038473,9,"Backman","Kennard","FR","TE",0,0,0,0,0,0,0,0,43,0,6
"71",1022941,9,"Bento","Joe","JR","QB",3,-16,0,13,30,0,2,5,0,0,0
"75",1038447,9,"Coles","Bashr","FR","RB",4,15,0,0,0,0,0,0,0,0,0
"76",1030903,9,"Davis","Jay","FR","WR",3,4,0,0,0,0,0,0,174,1,18
"77",1007971,9,"Ellis","Bryan","SR","QB",11,11,0,127,743,2,5,67,0,0,0
"78",1030886,9,"Franklin","Greg","SO","RB",84,430,2,0,0,0,0,0,284,0,21
"80",1022920,9,"Hearn","Patrick","JR","WR",6,31,0,0,0,0,0,0,364,2,31
"81",1022951,9,"Herring","Stephen","SO","WR",1,0,0,0,0,0,0,0,0,0,0
"83",1016361,9,"Jackson","Dontavius","JR","RB",20,83,0,0,0,0,0,0,12,0,3
"87",1022921,9,"Moore","Freddie","SO","WR",1,6,0,0,0,0,0,0,0,0,0
"88",1038444,9,"Mostella","D'Andre","JR","RB",2,5,0,0,0,0,0,0,5,0,2
"89",1030900,9,"Nelson","Jamarcus","FR","WR",10,23,1,0,0,0,0,0,358,4,17
"90",1022919,9,"Perry","Jonathan","SO","QB",93,290,3,300,2042,10,8,174,0,0,0
"94",1038448,9,"Reaves","Darrin","FR","RB",79,372,2,0,0,0,0,0,56,0,7
"95",1030887,9,"Shed","Pat","SR","RB",60,223,1,0,0,0,0,0,146,0,23
"96",1030901,9,"Smith","Nolen","SO","TE",0,0,0,0,0,0,0,0,273,2,19
"98",1030898,9,"Vinson","D.J.","FR","WR",4,3,0,0,0,0,0,0,97,2,11
"99",1038069,9,"Volk","Danny","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"100",1030882,9,"Williams","Jackie","SO","WR",13,81,3,0,0,0,0,0,607,0,58
"103",1030910,28,"Bell","George","SR","WR",0,0,0,0,0,0,0,0,211,1,18
"104",1038489,28,"Bercovici","Mike","FR","QB",0,0,0,3,15,0,0,2,0,0,0
"105",1022979,28,"Bryant","Jarrid","SO","WR",0,0,0,0,0,0,0,0,11,0,1
"109",1022984,28,"Coyle","Chris","SO","WR",0,0,0,0,0,0,0,0,73,0,6
"115",1030911,28,"Kelly","Taylor","FR","QB",1,24,0,4,31,0,0,4,0,0,0
"117",1022971,28,"Kohl","Trevor","SR","TE",0,0,0,0,0,0,0,0,46,1,6
"120",1013047,28,"Magee","Angelo","SR","WR",0,0,0,0,0,0,0,0,12,0,1
"121",1022962,28,"Marshall","Cameron","JR","RB",230,1050,18,0,0,0,0,0,188,0,24
"124",1030934,28,"Middlebrooks","Kyle","SO","WR",42,150,0,0,0,0,0,0,135,0,19
"125",1022965,28,"Miles","Jamal","JR","WR",29,237,0,1,35,1,0,1,361,6,60
"126",1015327,28,"Morrison","James","JR","RB",11,59,1,0,0,0,0,0,0,0,0
"127",1022956,28,"Osweiler","Brock","JR","QB",83,90,3,516,4036,26,13,326,0,0,0
"128",1030940,28,"Ozier","Kevin","SO","WR",0,0,0,0,0,0,0,0,169,1,11
"129",1010663,28,"Pflugrad","Aaron","SR","WR",0,0,0,0,0,0,0,0,665,5,44
"130",1015357,28,"Pickens","A.J.","JR","WR",1,-6,0,0,0,0,0,0,140,2,12
"131",1015329,28,"Robinson","Gerell","SR","WR",0,0,0,0,0,0,0,0,1397,7,77
"132",1030919,28,"Robinson","R.J.","SO","RB",6,34,0,0,0,0,0,0,0,0,0
"134",1022983,28,"Smith","Max","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"135",1030915,28,"Washington","Marcus","FR","RB",13,41,1,0,0,0,0,0,0,0,0
"136",1030908,28,"Willie","Mike","SR","WR",0,0,0,0,0,0,0,0,455,3,36
"137",1015363,29,"Antolin","Keola","SR","RB",126,568,5,0,0,0,0,0,197,1,25
"139",1008053,29,"Beirne","Bryson","SR","QB",1,-3,0,17,115,1,1,11,0,0,0
"140",1018658,29,"Buckner","Dan","JR","WR",0,0,0,0,0,0,0,0,606,2,42
"141",1022994,29,"Butler","Kylan","SO","RB",6,29,0,0,0,0,0,0,0,0,0
"142",1038520,29,"Carey","Ka'Deem","FR","RB",91,425,6,0,0,0,0,0,203,2,15
"144",1015395,29,"Criner","Juron","SR","WR",1,0,0,0,0,0,0,0,956,11,75
"145",1023004,29,"Crump","Gino","SR","WR",0,0,0,0,0,0,0,0,610,2,65
"146",1015396,29,"Douglas","David","SR","WR",0,0,0,0,0,0,0,0,666,4,65
"147",1038533,29,"Ermisch","Trevor","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"148",1009818,29,"Foles","Nick","SR","QB",43,-103,0,560,4329,28,14,387,0,0,0
"150",1030958,29,"Hill","Austin","FR","WR",0,0,0,0,0,0,0,0,311,2,21
"152",1022997,29,"Jenkins","Daniel","SO","RB",31,176,2,0,0,0,0,0,31,0,5
"154",1023020,29,"Miller","Terrence","JR","TE",0,0,0,0,0,0,0,0,136,0,11
"155",1022991,29,"Morrison","Richard","SO","WR",0,0,0,0,0,0,0,0,196,2,22
"159",1008069,29,"Roberts","David","SR","WR",0,0,0,0,0,0,0,0,413,2,39
"160",1038546,29,"Robinson","Drew","","TE",0,0,0,0,0,0,0,0,22,0,2
"165",1030952,29,"Wharton","Garic","FR","WR",1,11,0,0,0,0,0,0,0,0,0
"167",1015405,30,"Aplin","Ryan","JR","QB",161,588,10,476,3588,19,16,304,23,1,1
"172",1038555,30,"Coleman","Kyle","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"173",1038564,30,"Collins","Kelsey","FR","WR",5,43,0,0,0,0,0,0,4,0,1
"175",1031003,30,"Fleming","R.J.","SO","WR",0,0,0,0,0,0,0,0,76,0,13
"176",1031009,30,"Frampton","Dwayne","SR","WR",4,28,1,2,25,1,0,2,1156,6,94
"178",1036818,30,"Hall","Roderick","SR","WR",0,0,0,0,0,0,0,0,86,1,14
"181",1030998,30,"Jackson","Frankie","FR","RB",88,355,6,0,0,0,0,0,178,0,13
"182",1022767,30,"Jarboe","Josh","JR","WR",0,0,0,0,0,0,0,0,730,2,54
"184",1023047,30,"Jones","Julian","SO","WR",0,0,0,0,0,0,0,0,88,0,4
"185",1038582,30,"Kincy","Anthony","JR","TE",2,14,0,0,0,0,0,0,91,1,9
"186",1008084,30,"Lawson","Derek","SR","RB",123,484,3,0,0,0,0,0,95,1,12
"188",1031004,30,"Lucas","Earl","FR","WR",3,3,0,0,0,0,0,0,225,0,20
"191",1023029,30,"McCants","Carlos","SO","WR",0,0,0,0,0,0,0,0,40,0,6
"192",1038560,30,"McKissic","J.D.","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"193",1015420,30,"Murry","Kedric","JR","TE",1,5,0,0,0,0,0,0,38,0,9
"194",1015412,30,"Muse","Allen","JR","WR",0,0,0,0,0,0,0,0,154,2,16
"197",1022846,30,"Prater","Cody","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"200",1008086,30,"Robertson","Jermaine","SR","RB",53,212,3,0,0,0,0,0,3,0,2
"202",1015406,30,"Smith","Andre","JR","QB",28,93,1,22,204,1,0,20,0,0,0
"203",1038566,30,"Smith","Sherodrick","FR","RB",16,56,0,0,0,0,0,0,-3,0,3
"204",1015411,30,"Stockemer","Taylor","JR","WR",0,0,0,0,0,0,0,0,756,7,48
"206",1030988,30,"Thornton","Sirgregory","SO","RB",19,120,0,0,0,0,0,0,0,0,0
"207",1015441,31,"Adams","Joe","SR","WR",10,139,1,0,0,0,0,0,652,3,54
"211",1015458,31,"Childs","Greg","SR","WR",0,0,0,0,0,0,0,0,240,0,21
"212",1015438,31,"Curtis","De'Anthony","SR","RB",20,119,1,0,0,0,0,0,29,0,3
"215",1015457,31,"Gragg","Chris","JR","TE",0,0,0,0,0,0,0,0,518,2,41
"216",1010976,31,"Green","Broderick","SR","RB",67,260,5,0,0,0,0,0,10,1,1
"217",1023058,31,"Hamilton","Cobi","JR","WR",0,0,0,0,0,0,0,0,542,4,34
"218",1031021,31,"Herndon","Javontee","SO","WR",0,0,0,0,0,0,0,0,137,0,8
"220",1031022,31,"Horton","Julian","SO","WR",0,0,0,0,0,0,0,0,85,0,9
"221",1031055,31,"Humphrey","Maudrecus","SO","WR",0,0,0,0,0,0,0,0,9,0,1
"223",1015445,31,"Johnson","Dennis","JR","RB",106,670,3,0,0,0,0,0,255,2,24
"225",1023093,31,"Miles-Nash","Colton","JR","TE",0,0,0,0,0,0,0,0,6,0,1
"226",1038597,31,"Minor","Keante","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"227",1023061,31,"Mitchell","Brandon","SO","QB",15,58,2,32,271,2,1,22,0,0,0
"229",1023092,31,"Tate","Austin","SO","TE",0,0,0,0,0,0,0,0,53,0,7
"231",1031056,31,"Uekman","Garrett","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"232",1038595,31,"Wade","Marquel","FR","WR",1,37,0,0,0,0,0,0,62,0,8
"234",1038604,31,"Walker","Kody","FR","RB",20,68,5,0,0,0,0,0,0,0,0
"235",1023068,31,"Watkins","Ronald","JR","RB",1,-2,0,0,0,0,0,0,0,0,0
"237",1015456,31,"Wilson","Tyler","JR","QB",60,-3,4,438,3638,24,6,277,0,0,0
"238",1023063,31,"Wingo Jr.","Ronnie","JR","RB",105,458,3,0,0,0,0,0,187,2,20
"240",1015446,31,"Wright","Jarius","SR","WR",0,0,0,0,0,0,0,0,1117,12,66
"241",1023112,37,"Benton","DeAngelo","JR","WR",0,0,0,0,0,0,0,0,136,1,7
"242",1023138,37,"Blake","Emory","JR","WR",0,0,0,0,0,0,0,0,613,5,36
"247",1008178,37,"Carr","Quindarius","SR","WR",0,0,0,0,0,0,0,0,173,1,8
"249",1038669,37,"Denson","Jaylon","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"251",1031083,37,"Dyer","Michael","SO","RB",242,1242,10,0,0,0,0,0,7,0,2
"252",1038635,37,"Frazier","Kiehl","FR","QB",76,327,3,12,34,0,2,5,0,0,0
"253",1038636,37,"Fulse","Brandon","FR","TE",0,0,0,0,0,0,0,0,12,0,2
"256",1038668,37,"Harper","Garrett","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"259",1023122,37,"Lutzenkirchen","Philip","JR","TE",0,0,0,0,0,0,0,0,238,7,24
"260",1038641,37,"Mason","Tre","FR","RB",28,161,1,0,0,0,0,0,0,0,0
"261",1023104,37,"McCalebb","Onterio","JR","RB",112,641,5,0,0,0,0,0,344,2,32
"262",1023105,37,"Morgan","Anthony","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"263",1023098,37,"Moseley","Clint","SO","QB",25,-81,1,108,800,5,3,66,0,0,0
"265",1031061,37,"Reed","Trovon","FR","WR",3,9,0,0,0,0,0,0,164,0,21
"268",1023140,37,"Stallworth","Travante","JR","WR",0,0,0,0,0,0,0,0,214,1,13
"270",1015463,37,"Trotter","Barrett","JR","QB",36,62,0,167,1184,11,6,92,0,0,0
"271",1023139,37,"Wisner","Jay","SR","WR",0,0,0,0,0,0,0,0,28,0,2
"274",1031107,47,"Belle","Shane","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"278",1023160,47,"Donigan","Dwayne","JR","RB",58,191,2,0,0,0,0,0,12,0,2
"279",1031130,47,"Dudley","Phil","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"280",1038686,47,"Edwards","Jahwan","FR","RB",178,786,11,0,0,0,0,0,43,0,11
"281",1023175,47,"Fakes","Zane","SO","TE",0,0,0,0,0,0,0,0,155,1,18
"283",1015529,47,"Gibson","Torieal","SR","WR",0,0,0,0,0,0,0,0,519,2,45
"287",1023147,47,"Mershman","Aaron","SO","TE",0,0,0,0,0,0,0,0,28,1,5
"290",1015504,47,"Orsbon","Briggs","SR","WR",2,15,0,2,36,0,0,2,649,4,66
"292",1015521,47,"Page","Kelly","JR","QB",6,25,0,7,70,0,0,4,0,0,0
"293",1023172,47,"Ryan","Connor","SO","WR",1,6,0,0,0,0,0,0,241,1,24
"296",1031129,47,"Schneider","David","SO","TE",0,0,0,0,0,0,0,0,70,1,4
"297",1038682,47,"Scott","Barrington","SO","RB",89,370,1,0,0,0,0,0,25,2,6
"298",1038702,47,"Shillings","Chris","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"299",1023171,47,"Smith","Jamill","SO","WR",1,1,0,0,0,0,0,0,422,3,40
"300",1038681,47,"Snead","Willie","FR","WR",0,0,0,0,0,0,0,0,327,2,28
"303",1031128,47,"Tomlinson","Jack","SO","WR",0,0,0,0,0,0,0,0,394,2,43
"304",1031106,47,"Wenning","Keith","SO","QB",57,182,3,449,2786,19,11,287,0,0,0
"312",1023181,51,"Florence","Nick","JR","QB",7,14,1,12,151,2,0,9,0,0,0
"314",1038716,51,"Fuller","Clay","FR","WR",0,0,0,0,0,0,0,0,4,0,1
"315",1023193,51,"Ganaway","Terrance","SR","RB",250,1547,21,0,0,0,0,0,52,1,6
"317",1031156,51,"Goodley","Antwan","FR","WR",0,0,0,0,0,0,0,0,26,0,2
"318",1015536,51,"Griffin III","Robert","JR","QB",179,699,10,402,4293,37,6,291,15,0,1
"319",1023213,51,"Jones","Darius","SO","WR",0,0,0,0,0,0,0,0,21,0,1
"322",1023217,51,"Martin","Glasco","SO","RB",40,268,2,0,0,0,0,0,1,0,1
"324",1023190,51,"Monk","Jerod","JR","TE",0,0,0,1,6,0,0,1,100,2,9
"325",1031139,51,"Najvar","Jordan","SO","TE",0,0,0,0,0,0,0,0,146,2,15
"327",1031161,51,"Norwood","Levi","FR","WR",0,0,0,0,0,0,0,0,87,0,6
"328",1031136,51,"Petty","Bryce","FR","QB",4,15,0,4,43,0,0,3,0,0,0
"329",1031137,51,"Reese","Tevin","SO","WR",5,102,0,1,0,0,0,0,877,7,51
"330",1015540,51,"Salubi","Jarred","JR","RB",58,331,3,0,0,0,0,0,46,0,4
"331",1015539,51,"Sampson","Lanear","JR","WR",0,0,0,0,0,0,0,0,572,3,42
"339",1031150,51,"Williams","Isaac","SR","RB",12,29,0,0,0,0,0,0,0,0,0
"340",1015561,51,"Williams","Terrance","JR","WR",0,0,0,0,0,0,0,0,957,11,59
"341",1015535,51,"Wright","Kendall","SR","WR",10,72,0,3,55,1,0,2,1663,14,108
"343",1023244,66,"Boldewijn","Geraldo","SO","WR",0,0,0,0,0,0,0,0,266,2,19
"345",1023229,66,"Burks","Aaron","SO","WR",0,0,0,0,0,0,0,0,57,0,6
"346",1038769,66,"Burroughs","Dallas","FR","WR",6,6,0,0,0,0,0,0,175,1,9
"347",1015568,66,"Burroughs","Mitch","JR","WR",17,94,2,1,0,0,0,0,500,1,49
"348",1008299,66,"Efaw","Kyle","SR","TE",0,0,0,0,0,0,0,0,264,7,31
"350",1008279,66,"Harper","D.J.","SR","RB",115,557,9,0,0,0,0,0,140,1,19
"351",1031181,66,"Hedrick","Grant","FR","QB",8,70,1,3,19,0,0,2,0,0,0
"354",1015570,66,"Jackson","Tyler","JR","WR",0,0,0,0,0,0,0,0,10,0,1
"357",1015592,66,"Koch","Chandler","JR","TE",0,0,0,0,0,0,0,0,39,0,4
"358",1015572,66,"Lambert","Raphiel","JR","RB",3,2,0,0,0,0,0,0,0,0,0
"360",1023247,66,"Linehan","Gabe","SO","TE",0,0,0,0,0,0,0,0,252,5,23
"361",1008272,66,"Martin","Doug","SR","RB",263,1299,16,0,0,0,0,0,255,2,28
"362",1031188,66,"Miller","Matt","FR","WR",0,0,0,1,5,1,0,1,679,9,62
"363",1008266,66,"Moore","Kellen","SR","QB",20,-66,0,439,3800,43,9,326,0,0,0
"364",1023232,66,"Moore","Kirby","SO","WR",0,0,0,1,0,0,0,0,247,1,22
"365",1015590,66,"Potter","Chris","JR","WR",1,0,0,0,0,0,0,0,105,0,11
"366",1008302,66,"Shoemaker","Tyler","SR","WR",1,37,0,0,0,0,0,0,994,16,62
"367",1031190,66,"Sosnowski","Kyle","FR","TE",0,0,0,0,0,0,0,0,11,0,2
"368",1023227,66,"Southwick","Joe","SO","QB",7,16,0,30,198,1,1,23,0,0,0
"370",1022847,66,"Wright","Drew","JR","RB",43,218,3,0,0,0,0,0,17,0,3
"371",1031223,67,"Amidon","Alex","SO","WR",9,87,1,0,0,0,0,0,220,1,20
"372",1008330,67,"Anderson","Lars","SR","TE",0,0,0,0,0,0,0,0,81,1,10
"373",1031221,67,"Bordner","Josh","FR","QB",19,73,2,2,37,0,1,1,0,0,0
"374",1023282,67,"Coleman","Johnathan","SO","WR",0,0,0,0,0,0,0,0,55,0,5
"375",1031226,67,"Cranmore","Shane","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"377",1015604,67,"Elliott","Donte","JR","WR",1,3,0,0,0,0,0,0,33,0,4
"378",1038789,67,"Evans","Spiffy","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"379",1023268,67,"Finch","Rolandan","SO","RB",157,705,3,0,0,0,0,0,98,0,11
"381",1015608,67,"Harris","Montel","SR","RB",31,135,0,0,0,0,0,0,36,0,3
"383",1031193,67,"Kimble","Tahj","FR","RB",43,156,1,0,0,0,0,0,67,1,8
"385",1015626,67,"Larmond, Jr.","Colin","JR","WR",0,0,0,0,0,0,0,0,568,3,34
"387",1023265,67,"Marscovetra","Mike","JR","QB",0,0,0,1,14,0,0,1,0,0,0
"389",1008315,67,"Momah","Ifeanyi","SR","WR",0,0,0,0,0,0,0,0,157,0,8
"390",1023284,67,"Naples","Mike","SO","TE",0,0,0,0,0,0,0,0,8,0,1
"391",1015623,67,"Pantale","Chris","JR","TE",0,0,0,0,0,0,0,0,236,3,21
"393",1031218,67,"Rettig","Chase","SO","QB",41,-84,1,317,1978,12,9,170,-6,0,1
"394",1023264,67,"Shinskie","Dave","JR","QB",0,0,0,2,3,0,0,1,0,0,0
"396",1031225,67,"Swigert","Bobby","SO","WR",0,0,0,0,0,0,0,0,462,3,44
"397",1031198,67,"Williams","Andre","SO","RB",124,517,4,0,0,0,0,0,11,0,2
"399",1015644,71,"Akenberger","Zach","SR","RB",0,0,0,0,0,0,0,0,0,0,0
"400",1023317,71,"Bayer","Alex","SO","TE",0,0,0,0,0,0,0,0,242,2,20
"401",1031262,71,"Beck","Tyler","SO","TE",0,0,0,0,0,0,0,0,97,1,8
"405",1031228,71,"Cooper","Eugene","SR","WR",8,75,0,0,0,0,0,0,808,9,67
"407",1015639,71,"Dunlap","Steven","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"409",1023293,71,"Geiger","Erique","SO","RB",19,52,0,0,0,0,0,0,10,0,2
"412",1008352,71,"Hodges","Adrian","SR","WR",0,0,0,0,0,0,0,0,197,0,15
"413",1023314,71,"Hopgood","Jordan","SO","RB",60,213,4,0,0,0,0,0,53,0,7
"414",1031229,71,"Hurley","Trent","FR","QB",5,31,0,16,115,0,1,9,0,0,0
"415",1008353,71,"Hutson","Ray","SR","WR",1,4,0,1,0,0,0,0,175,2,12
"416",1031260,71,"Jackson","Heath","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"419",1023313,71,"Jones","Justus","SR","WR",0,0,0,0,0,0,0,0,49,0,4
"420",1031258,71,"Joplin","Shaun","SO","WR",0,0,0,0,0,0,0,0,292,1,21
"421",1023289,71,"Jorden","Kamar","SR","WR",0,0,0,0,0,0,0,0,1089,12,78
"422",1031238,71,"Martin","Jamel","FR","RB",78,280,3,0,0,0,0,0,10,0,3
"424",1031263,71,"Montgomery","Kendall","FR","TE",0,0,0,0,0,0,0,0,1,1,1
"425",1023290,71,"Pettigrew","John","JR","RB",17,63,1,0,0,0,0,0,0,0,0
"426",1038813,71,"Pohlman","Chris","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"427",1031246,71,"Rolf","Clay","FR","TE",0,0,0,0,0,0,0,0,23,0,1
"428",1038819,71,"Samuel","Anthon","FR","RB",144,844,5,0,0,0,0,0,93,0,15
"429",1023287,71,"Schilz","Matt","SO","QB",51,-62,0,411,3024,28,13,245,0,0,0
"432",1015634,71,"Tanski","Bart","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"434",1015685,77,"Alisa","Michael","SO","RB",85,455,3,0,0,0,0,0,55,1,5
"435",1031265,77,"Apo","Ross","FR","WR",1,-11,0,0,0,0,0,0,453,9,34
"439",1031304,77,"Cutler","Dallin","SO","WR",0,0,0,0,0,0,0,0,23,0,3
"440",1008360,77,"Di Luigi","JJ","SR","RB",116,584,3,0,0,0,0,0,274,0,27
"441",1023365,77,"Edwards","Matthew","SR","TE",0,0,0,0,0,0,0,0,9,1,1
"442",1023326,77,"Falslev","JD","SO","WR",0,0,0,0,0,0,0,0,330,2,31
"443",1031278,77,"Folsom","Ryan","SO","RB",2,5,0,0,0,0,0,0,0,0,0
"444",1023338,77,"Foote","David","JR","RB",13,146,0,0,0,0,0,0,0,0,0
"445",1008404,77,"Friel","Kaneakua","SO","TE",0,0,0,0,0,0,0,0,55,1,7
"446",1015696,77,"Hafoka","Spencer","SR","WR",1,18,0,0,0,0,0,0,0,0,0
"448",1031307,77,"Heaps","Jake","SO","QB",14,-57,1,252,1452,9,8,144,0,0,0
"452",1023357,77,"Hoffman","Cody","SO","WR",1,3,0,0,0,0,0,0,943,10,61
"453",1031306,77,"Holt","Austin","SO","TE",0,0,0,0,0,0,0,0,180,0,11
"455",1000503,77,"Jacobson","McKay","SR","WR",0,0,0,0,0,0,0,0,323,1,25
"458",1015673,77,"Kariya","Bryan","SR","RB",74,298,6,0,0,0,0,0,88,1,13
"460",1000477,77,"Lark","James","JR","QB",3,4,0,6,21,0,0,2,0,0,0
"462",1008398,77,"Marshall","Matt","SR","WR",1,2,1,1,0,0,0,0,0,0,0
"463",1031302,77,"Mathews","Marcus","SO","TE",0,0,0,0,0,0,0,0,299,1,27
"464",1031277,77,"Mendenhall","Zed","JR","RB",0,0,0,0,0,0,0,0,7,0,2
"467",1004207,77,"Nelson","Riley","JR","QB",88,392,1,202,1717,19,7,116,0,0,0
"469",1031270,77,"Quezada","Josh","SO","RB",86,298,1,0,0,0,0,0,21,0,4
"475",1023337,77,"Wilson","Richard","SO","TE",0,0,0,0,0,0,0,0,130,1,11
"476",1008626,86,"Anderson","Chazz","SR","QB",85,309,7,406,2454,11,9,230,0,0,0
"477",1008434,86,"Connacher","Aaron","SR","TE",0,0,0,0,0,0,0,0,6,0,1
"480",1023370,86,"Dennison","Alex","SO","TE",0,0,0,0,0,0,0,0,75,1,5
"483",1023372,86,"Gill","Jeffvon","JR","RB",19,64,1,0,0,0,0,0,0,0,0
"484",1023395,86,"Gordon","Jimmy","SO","TE",0,0,0,0,0,0,0,0,44,0,5
"485",1015728,86,"Hood","Saron","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"487",1031356,86,"Hughes","Devon","FR","WR",0,0,0,0,0,0,0,0,123,1,18
"488",1008433,86,"Jackson","Terrell","SR","WR",0,0,0,2,27,1,0,1,130,0,15
"491",1038875,86,"Knox","Corey","SR","RB",1,2,0,0,0,0,0,0,14,0,2
"492",1023394,86,"Lee","Fred","SO","WR",1,18,0,0,0,0,0,0,139,2,20
"494",1023375,86,"Murie","Brandon","SO","RB",4,33,0,0,0,0,0,0,0,0,0
"495",1023396,86,"Neutz","Alex","SO","WR",0,0,0,0,0,0,0,0,641,4,43
"496",1023374,86,"Oliver","Branden","SO","RB",306,1395,13,0,0,0,0,0,365,0,38
"499",1008411,86,"Rivers","Marcus","SR","WR",0,0,0,0,0,0,0,0,615,2,60
"500",1038866,86,"Taylor","Anthone","FR","RB",4,20,0,0,0,0,0,0,13,0,2
"503",1008410,86,"Young","Ed","SR","WR",9,22,0,1,0,0,0,0,357,2,27
"504",1031332,86,"Zordich","Alex","SO","QB",3,3,0,12,41,0,0,5,0,0,0
"506",1031379,96,"Barnes","Riley","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"507",1031389,96,"Boschma","Ryan","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"508",1031365,96,"Burse","Isaiah","SO","WR",0,0,0,0,0,0,0,0,436,1,40
"509",1015746,96,"Butler","Michael","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"510",1023413,96,"Carr","Derek","SO","QB",57,72,3,446,3544,26,9,279,-1,0,1
