"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"2",85455,5,"Allen","Alex","SR","RB",186,877,8,1,13,0,0,1,123,0,18
"3",1030812,5,"Bowers","Giorgio","FR","RB",8,27,0,0,0,0,0,0,0,0,0
"4",1000023,5,"Brown","Curtis","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"5",1015201,5,"Burney","Nate","SR","RB",109,467,0,0,0,0,0,0,33,0,7
"6",1007905,5,"Carter","Jalil","SR","WR",2,28,0,0,0,0,0,0,412,2,30
"9",1022884,5,"Dillard","Jerrod","FR","WR",0,0,0,0,0,0,0,0,18,0,1
"11",1022881,5,"Frieson","Dee","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"12",1030836,5,"Hall","Richard","FR","TE",0,0,0,0,0,0,0,0,141,1,15
"13",1015226,5,"Ladrach","Rhyne","SO","TE",0,0,0,0,0,0,0,0,31,0,3
"14",1022880,5,"LaFrance","Jeremy","SR","WR",1,10,1,0,0,0,0,0,534,6,43
"15",1015212,5,"Martin","Dale","JR","RB",1,-4,0,0,0,0,0,0,0,0,0
"16",1022879,5,"Meriwether","Anthony","SO","WR",0,0,0,0,0,0,0,0,27,0,5
"17",1022859,5,"Nicely","Patrick","SO","QB",61,-125,1,336,1753,10,13,166,13,0,1
"19",1030809,5,"Potts","Dylan","FR","QB",4,20,0,0,0,0,0,0,0,0,0
"20",1007934,5,"Pride II","Gary","JR","WR",7,44,0,1,0,0,0,0,182,1,22
"23",1007915,5,"Rodgers","Matt","JR","QB",2,24,0,11,95,2,1,7,0,0,0
"25",1030819,5,"Russell","Antoine","FR","WR",1,7,0,0,0,0,0,0,221,1,13
"27",1030818,5,"Sconiers","Keith","FR","WR",0,0,0,0,0,0,0,0,54,0,8
"30",1000070,8,"Alexander","Earl","SR","WR",0,0,0,0,0,0,0,0,90,0,7
"32",1022908,8,"Bell","Kenny","FR","WR",0,0,0,0,0,0,0,0,26,0,2
"33",1015267,8,"Billingsley","Undra","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"35",1030859,8,"Buck","Hardie","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"37",1000072,8,"Dial","Preston","SR","TE",0,0,0,0,0,0,0,0,264,3,25
"39",1030866,8,"Fowler","Jalston","FR","RB",14,111,1,0,0,0,0,0,0,0,0
"40",1007964,8,"Gibson","Brandon","JR","WR",0,0,0,0,0,0,0,0,39,0,4
"41",1007945,8,"Goode","Demetrius","JR","RB",34,140,1,0,0,0,0,0,17,0,1
"43",1007938,8,"Hanks","Darius","JR","WR",2,7,0,0,0,0,0,0,456,3,32
"44",1030846,8,"Howell","Ben","SO","RB",5,11,0,0,0,0,0,0,0,0,0
"45",1015238,8,"Ingram","Mark","JR","RB",158,875,13,0,0,0,0,0,282,1,21
"47",1015262,8,"Jones","Julio","JR","WR",8,135,2,0,0,0,0,0,1133,7,78
"49",1022896,8,"Lacy","Eddie","FR","RB",56,406,6,0,0,0,0,0,18,0,2
"52",1007949,8,"Maze","Marquis","JR","WR",3,15,0,1,19,1,0,1,557,3,38
"54",1022888,8,"McCarron","A.J.","FR","QB",6,-10,0,48,389,3,0,30,0,0,0
"55",1000032,8,"McElroy","Greg","SR","QB",60,-12,1,313,2987,20,5,222,0,0,0
"56",1022912,8,"Norwood","Kevin","FR","WR",0,0,0,0,0,0,0,0,56,1,3
"58",1022892,8,"Richardson","Trent","SO","RB",112,700,6,0,0,0,0,0,266,4,23
"60",1015235,8,"Smelley","Brad","JR","TE",0,0,0,0,0,0,0,0,55,0,6
"63",1030850,8,"Tinker","Nick","FR","RB",4,9,0,0,0,0,0,0,0,0,0
"64",1007965,8,"Underwood","Chris","SO","TE",0,0,0,0,0,0,0,0,36,1,3
"67",1015265,8,"Williams","Michael","SO","TE",0,0,0,0,0,0,0,0,100,1,8
"69",1015272,9,"Accursio","Sam","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"71",1000098,9,"Anderson","Jeffery","SR","TE",0,0,0,0,0,0,0,0,407,4,32
"72",1022941,9,"Bento","Joe","SO","QB",1,1,0,2,0,0,0,0,0,0,0
"73",1022924,9,"Borne","Daniel","SR","RB",76,321,4,0,0,0,0,0,134,1,11
"74",1003878,9,"Brooks","Justin","SR","RB",40,169,0,0,0,0,0,0,27,0,6
"75",1015306,9,"Carter","Roddell","SR","WR",0,0,0,0,0,0,0,0,133,1,7
"76",1007971,9,"Ellis","Bryan","JR","QB",25,29,2,410,2937,25,12,230,1,0,1
"77",1000089,9,"Forrest","Frantrell","SR","WR",9,24,0,0,0,0,0,0,555,4,38
"78",1030886,9,"Franklin","Greg","FR","RB",11,53,0,0,0,0,0,0,48,0,5
"79",1022920,9,"Hearn","Patrick","SO","WR",3,11,0,0,0,0,0,0,536,4,35
"82",1015271,9,"Isabelle","David","SO","QB",73,396,4,50,264,3,2,23,0,0,0
"83",1000084,9,"Jones","Mike","SR","WR",2,-8,0,1,0,0,0,0,531,7,38
"86",1022921,9,"Moore","Freddie","FR","WR",1,-1,0,0,0,0,0,0,0,0,0
"91",1030887,9,"Shed","Pat","JR","RB",157,847,3,0,0,0,0,0,471,4,47
"92",1030901,9,"Smith","Nolen","FR","WR",0,0,0,0,0,0,0,0,5,0,1
"96",1030882,9,"Williams","Jackie","FR","WR",12,45,1,0,0,0,0,0,327,3,30
"97",1007973,9,"Wright","Mario","SR","WR",0,0,0,0,0,0,0,0,21,0,1
"99",1030910,28,"Bell","George","JR","WR",0,0,0,0,0,0,0,0,84,0,9
"102",1022984,28,"Coyle","Christopher","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"108",1022971,28,"Kohl","Trevor","JR","TE",0,0,0,0,0,0,0,0,30,0,2
"109",1030916,28,"Lewis","Deantre","FR","RB",92,539,4,0,0,0,0,0,370,2,23
"111",1022962,28,"Marshall","Cameron","SO","RB",150,787,9,0,0,0,0,0,227,1,21
"113",1030934,28,"Middlebrooks","Kyle","FR","WR",17,82,1,0,0,0,0,0,86,0,13
"114",1022965,28,"Miles","Jamal","SO","WR",27,63,2,1,54,0,0,1,203,4,25
"115",1015327,28,"Morrison","James","SO","RB",18,66,0,0,0,0,0,0,34,0,3
"116",1022956,28,"Osweiler","Brock","SO","QB",38,124,1,109,797,5,0,62,0,0,0
"118",1010663,28,"Pflugrad","Aaron","JR","WR",1,3,0,0,0,0,0,0,329,2,29
"119",1015357,28,"Pickens","A.J.","SO","WR",0,0,0,0,0,0,0,0,57,0,3
"120",1015329,28,"Robinson","Gerell","JR","WR",0,0,0,0,0,0,0,0,387,5,29
"121",1030919,28,"Robinson","R.J.","SO","RB",2,7,0,0,0,0,0,0,-2,0,1
"123",1008044,28,"Simpson","T.J.","JR","WR",0,0,0,0,0,0,0,0,481,0,29
"124",1015328,28,"Skorupka","Ryan","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"125",1000137,28,"Smith","Brandon","SR","WR",0,0,0,0,0,0,0,0,9,0,1
"127",1008038,28,"Szakacsy","Samson","JR","QB",3,-1,0,17,52,0,1,8,0,0,0
"128",1008030,28,"Taylor","Kerry","SR","WR",0,0,0,0,0,0,0,0,699,3,54
"129",1009843,28,"Threet","Steven","JR","QB",59,19,2,336,2534,18,16,208,0,0,0
"132",1030908,28,"Willie","Mike","JR","WR",0,0,0,0,0,0,0,0,442,6,36
"134",1015363,29,"Antolin","Keola","JR","RB",143,668,7,0,0,0,0,0,204,2,28
"135",1023019,29,"Baucus","Jack","FR","TE",0,0,0,0,0,0,0,0,22,1,4
"136",1008053,29,"Beirne","Bryson","SO","QB",1,-4,0,5,33,1,0,5,0,0,0
"138",1022994,29,"Butler","Kylan","FR","RB",2,12,0,0,0,0,0,0,0,0,0
"139",1023021,29,"Cobb","Travis","SR","WR",6,40,0,0,0,0,0,0,290,1,26
"140",1015395,29,"Criner","Juron","JR","WR",8,66,0,0,0,0,0,0,1244,11,83
"141",1023004,29,"Crump","Gino","JR","WR",0,0,0,0,0,0,0,0,39,0,4
"143",1015396,29,"Douglas","David","JR","WR",2,10,1,0,0,0,0,0,515,5,52
"144",1009818,29,"Foles","Nick","JR","QB",35,-113,1,426,3191,20,10,286,0,0,0
"145",1008056,29,"Grigsby","Nic","SR","RB",118,533,8,0,0,0,0,0,189,1,25
"147",1022997,29,"Jenkins","Daniel","FR","RB",8,26,0,0,0,0,0,0,0,0,0
"151",1023020,29,"Miller","Terrence","SO","TE",2,13,0,0,0,0,0,0,345,0,29
"152",1022991,29,"Morrison","Richard","FR","WR",1,0,0,0,0,0,0,0,188,0,19
"153",1015365,29,"Nwoko","Greg","SO","RB",57,270,3,0,0,0,0,0,39,0,6
"155",1008069,29,"Roberts","David","JR","WR",1,9,0,0,0,0,0,0,476,2,43
"156",1015374,29,"Scott","Matt","JR","QB",35,135,0,93,776,4,2,66,0,0,0
"157",1000180,29,"Simmons","A.J.","SR","TE",0,0,0,0,0,0,0,0,92,0,8
"159",1008068,29,"Veal","Devin","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"161",1008054,29,"Wright","William","JR","WR",2,31,0,0,0,0,0,0,294,2,25
"163",1015405,30,"Aplin","Ryan","SO","QB",138,477,11,407,2934,21,11,249,0,0,0
"164",1023039,30,"Austin","Shederick","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"165",1015142,30,"Blake","Jeff","SR","TE",0,0,0,0,0,0,0,0,23,1,3
"166",1023026,30,"Butterfield","Phillip","FR","QB",27,154,1,26,114,1,1,13,11,1,2
"168",1031003,30,"Fleming","R.J.","FR","WR",9,53,0,0,0,0,0,0,78,0,10
"169",1031009,30,"Frampton","Dwayne","JR","WR",14,12,0,2,4,1,0,1,738,6,69
"171",1023038,30,"Henderson","Lucious","SR","WR",2,10,0,0,0,0,0,0,37,0,6
"173",1008084,30,"Lawson","Derek","JR","RB",105,500,4,0,0,0,0,0,154,1,15
"175",1023029,30,"McCants","Carlos","FR","WR",0,0,0,0,0,0,0,0,169,0,10
"176",1015420,30,"Murry","Kedric","SO","TE",0,0,0,0,0,0,0,0,77,1,9
"177",1015412,30,"Muse","Allen","SO","WR",1,2,0,0,0,0,0,0,635,5,42
"181",1008086,30,"Robertson","Jermaine","JR","RB",69,348,5,0,0,0,0,0,20,0,3
"182",1015113,30,"Robinson","Anthony","SR","WR",5,6,1,0,0,0,0,0,336,2,35
"184",1015406,30,"Smith","Andre","SO","QB",0,0,0,0,0,0,0,0,39,0,6
"185",1015411,30,"Stockemer","Taylor","SO","WR",0,0,0,0,0,0,0,0,560,5,34
"186",1030988,30,"Thornton","Sirgregory","FR","RB",38,258,1,0,0,0,0,0,98,1,12
"189",1008102,30,"White","Jonathan","SR","WR",0,0,0,0,0,0,0,0,12,0,1
"191",1015441,31,"Adams","Joe","JR","WR",6,32,0,0,0,0,0,0,813,6,50
"195",1015458,31,"Childs","Greg","JR","WR",0,0,0,0,0,0,0,0,659,6,46
"196",1000228,31,"Cleveland","Ben","SR","TE",0,0,0,0,0,0,0,0,24,1,4
"197",1015438,31,"Curtis","De'Anthony","JR","WR",0,0,0,0,0,0,0,0,17,0,2
"198",1023085,31,"Davis","Knile","SO","RB",204,1322,13,0,0,0,0,0,136,1,19
"200",1015457,31,"Gragg","Chris","SO","TE",0,0,0,0,0,0,0,0,171,2,8
"201",1010976,31,"Green","Broderick","JR","RB",104,365,3,0,0,0,0,0,42,0,6
"203",1023058,31,"Hamilton","Cobi","SO","WR",0,0,0,0,0,0,0,0,630,6,32
"205",1031021,31,"Herndon","Javontee","FR","WR",0,0,0,0,0,0,0,0,32,0,2
"207",1031022,31,"Horton","Julian","FR","WR",0,0,0,0,0,0,0,0,85,0,4
"208",1031055,31,"Humphrey","Maudrecus","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"210",1015445,31,"Johnson","Dennis","JR","RB",9,83,1,0,0,0,0,0,0,0,0
"211",1009844,31,"Mallett","Ryan","JR","QB",44,-74,4,411,3869,32,12,266,0,0,0
"212",1023061,31,"Mitchell","Brandon","FR","QB",2,-1,0,3,16,0,0,1,0,0,0
"216",1023089,31,"Ray","Lance","FR","WR",0,0,0,0,0,0,0,0,6,0,1
"218",1023092,31,"Tate","Austin","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"219",1008109,31,"Tucker","Austin","JR","WR",1,-6,0,0,0,0,0,0,11,0,1
"222",1023068,31,"Watkins","Ronald","SO","RB",1,5,0,0,0,0,0,0,0,0,0
"223",1008123,31,"Williams","D.J.","SR","TE",0,0,0,0,0,0,0,0,627,4,54
"224",1015456,31,"Wilson","Tyler","SO","QB",4,-24,0,51,453,4,3,34,0,0,0
"225",1023063,31,"Wingo, Jr.","Ronnie","SO","RB",41,253,1,0,0,0,0,0,274,4,27
"228",1015446,31,"Wright","Jarius","JR","WR",1,9,0,0,0,0,0,0,788,5,42
"229",1015492,37,"Adams","Darvin","JR","WR",0,0,0,0,0,0,0,0,963,7,52
"230",1023112,37,"Benton","DeAngelo","SO","WR",0,0,0,0,0,0,0,0,15,0,1
"231",1023138,37,"Blake","Emory","SO","WR",0,0,0,0,0,0,0,0,526,8,32
"233",1008146,37,"Burns","Kodi","SR","WR",6,10,1,5,42,1,0,2,177,1,11
"234",1008178,37,"Carr","Quindarius","JR","WR",0,0,0,0,0,0,0,0,103,2,3
"235",1000235,37,"Caudle","Neil","SR","QB",2,22,0,1,42,0,0,1,0,0,0
"237",1031083,37,"Dyer","Michael","FR","RB",182,1093,5,0,0,0,0,0,9,0,1
"238",1000236,37,"Fannin","Mario","SR","RB",61,395,5,0,0,0,0,0,173,2,17
"240",1031088,37,"Goodwin","Antonio","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"242",1015480,37,"Hooper","Davis","JR","RB",12,37,0,0,0,0,0,0,0,0,0
"243",1031078,37,"Kitchens","Shaun","FR","WR",0,0,0,0,0,0,0,0,-3,0,1
"244",1023122,37,"Lutzenkirchen","Philip","SO","TE",0,0,0,0,0,0,0,0,185,5,15
"247",1023104,37,"McCalebb","Onterio","SO","RB",95,810,9,0,0,0,0,0,86,1,7
"248",1023098,37,"Moseley","Clint","FR","QB",2,8,0,0,0,0,0,0,0,0,0
"250",1008996,37,"Newton","Cameron","JR","QB",264,1473,20,280,2854,30,7,185,42,1,2
"253",1031061,37,"Reed","Trovon","FR","WR",2,8,0,0,0,0,0,0,0,0,0
"255",1015471,37,"Smith","Eric","JR","RB",1,0,0,0,0,0,0,0,49,0,5
"256",1009935,37,"Spry","Ralph","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"259",1015463,37,"Trotter","Barrett","SO","QB",5,68,1,9,64,0,0,6,0,0,0
"260",1015491,37,"Winter","Derek","JR","WR",0,0,0,0,0,0,0,0,44,0,3
"262",1000266,37,"Zachery","Terrell","SR","WR",11,71,0,0,0,0,0,0,633,4,44
"263",1023153,47,"Alford","Jelani","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"265",1023174,47,"Brown","Otis","FR","WR",2,42,0,0,0,0,0,0,247,3,19
"266",1031130,47,"Dudley","Phil","FR","RB",6,20,0,0,0,0,0,0,37,0,6
"267",1023175,47,"Fakes","Zane","SO","TE",0,0,0,0,0,0,0,0,42,0,4
"268",1015529,47,"Gibson","Torieal","JR","WR",0,0,0,0,0,0,0,0,119,1,13
"272",1008200,47,"Ifft","Daniel","SR","WR",0,0,0,0,0,0,0,0,149,1,17
"275",1023147,47,"Mershman","Aaron","FR","QB",0,0,0,0,0,0,0,0,125,1,13
"278",1015504,47,"Orsbon","Briggs","JR","WR",0,0,0,1,0,0,0,0,295,1,28
"279",1015521,47,"Page","Kelly","SO","QB",29,128,0,71,470,4,2,38,0,0,0
"280",1023172,47,"Ryan","Connor","FR","WR",0,0,0,0,0,0,0,0,10,1,1
"282",1031129,47,"Schneider","David","FR","TE",0,0,0,0,0,0,0,0,73,1,5
"283",1023171,47,"Smith","Jamill","FR","WR",0,0,0,0,0,0,0,0,-5,0,1
"284",1031128,47,"Tomlinson","Jack","FR","WR",0,0,0,0,0,0,0,0,484,6,29
"285",1031106,47,"Wenning","Keith","FR","QB",32,-3,2,235,1373,14,14,128,0,0,0
"288",1008254,51,"Buerck","Krys","SR","WR",0,0,0,0,0,0,0,0,63,0,5
"292",1000323,51,"Finley","Jay","SR","RB",195,1218,12,0,0,0,0,0,76,0,9
"293",1023181,51,"Florence","Nick","SO","QB",2,7,0,12,55,0,0,6,0,0,0
"294",1023193,51,"Ganaway","Terrance","JR","RB",46,295,2,0,0,0,0,0,44,0,4
"297",1023182,51,"Gordon","Josh","SO","WR",0,0,0,0,0,0,0,0,714,7,42
"298",1015536,51,"Griffin III","Robert","SO","QB",149,635,8,454,3501,22,8,304,9,0,1
"301",1023188,51,"Jefferson","Willie","SO","TE",0,0,0,0,0,0,0,0,43,1,1
"302",1023213,51,"Jones","Darius","FR","WR",0,0,0,0,0,0,0,0,26,0,2
"304",1023217,51,"Martin","Glasco","FR","RB",9,21,1,0,0,0,0,0,0,0,0
"306",1023190,51,"Monk","Jerod","SO","TE",0,0,0,0,0,0,0,0,69,2,8
"310",1031137,51,"Reese","Tevin","FR","WR",2,13,0,0,0,0,0,0,401,0,45
"311",1015540,51,"Salubi","Jarred","SO","RB",26,215,2,0,0,0,0,0,35,0,6
"312",1015539,51,"Sampson","Lanear","SO","WR",0,0,0,0,0,0,0,0,390,0,42
"316",1000313,51,"Taylor","Brad","SR","TE",0,0,0,0,0,0,0,0,269,2,20
"317",1023183,51,"Trahan","Brody","FR","QB",0,0,0,1,34,0,0,1,0,0,0
"318",1023191,51,"Valdez","Michael","SO","WR",0,0,0,0,0,0,0,0,4,0,1
"320",1031150,51,"Williams","Isaac","JR","RB",24,93,0,0,0,0,0,0,0,0,0
"322",1015561,51,"Williams","Terrance","SO","WR",1,3,0,0,0,0,0,0,484,4,43
"323",1023205,51,"Wolfe","Erik","FR","TE",0,0,0,0,0,0,0,0,6,0,1
"324",1015535,51,"Wright","Kendall","JR","WR",8,53,0,2,59,1,0,2,952,7,78
"325",1023250,66,"Audagnotti","Carlo","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"326",1000364,66,"Avery","Jeremy","SR","RB",94,495,11,0,0,0,0,0,154,1,14
"327",1023229,66,"Burks","Aaron","FR","WR",0,0,0,0,0,0,0,0,58,0,6
"328",1015568,66,"Burroughs","Mitch","SO","WR",0,0,0,0,0,0,0,0,59,0,6
"330",1008294,66,"Coughlin","Mike","SR","QB",14,98,2,9,36,0,0,4,0,0,0
"331",1008299,66,"Efaw","Kyle","JR","TE",0,0,1,0,0,0,0,0,299,5,24
"332",1000379,66,"Gallarda","Tommy","SR","TE",0,0,0,0,0,0,0,0,63,3,7
"333",1008279,66,"Harper","D.J.","JR","RB",18,160,2,0,0,0,0,0,36,0,4
"334",1031181,66,"Hedrick","Grant","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"335",1023244,66,"Hiwat","Geraldo","FR","WR",0,0,0,0,0,0,0,0,160,0,11
"336",1000365,66,"Hodge","Jarvis","SR","RB",46,305,3,0,0,0,0,0,0,0,0
"339",1015569,66,"Kaiserman","Matt","SO","RB",39,140,1,0,0,0,0,0,11,0,1
"341",1015592,66,"Koch","Chandler","SO","TE",0,0,0,0,0,0,0,0,4,0,2
"342",1015572,66,"Lambert","Raphiel","SO","RB",0,0,0,0,0,0,0,0,0,0,0
"343",1023247,66,"Linehan","Gabe","FR","TE",0,0,0,0,0,0,0,0,82,1,6
"344",1008272,66,"Martin","Doug","JR","RB",201,1260,12,0,0,0,0,0,338,2,28
"347",1008266,66,"Moore","Kellen","JR","QB",19,-32,1,383,3845,35,6,273,7,1,1
"349",1008301,66,"Pettis","Austin","SR","WR",0,0,0,4,65,2,0,4,951,10,71
"350",1015590,66,"Potter","Chris","SO","WR",6,33,0,2,26,0,0,1,125,1,8
"351",1008302,66,"Shoemaker","Tyler","JR","WR",1,-1,0,0,0,0,0,0,582,5,32
"353",1023227,66,"Southwick","Joe","FR","QB",9,31,0,24,202,1,0,17,0,0,0
"356",1008283,66,"Young","Titus","SR","WR",14,94,1,0,0,0,0,0,1215,9,71
"357",1031223,67,"Amidon","Alex","FR","WR",6,17,0,0,0,0,0,0,338,2,16
"358",1008330,67,"Anderson","Lars","JR","TE",0,0,0,0,0,0,0,0,71,0,10
"360",1023282,67,"Coleman","Johnathan","FR","WR",0,0,0,0,0,0,0,0,260,0,14
"366",1000383,67,"Flutie","Billy","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"368",1015608,67,"Harris","Montel","JR","RB",268,1242,8,0,0,0,0,0,112,1,18
"373",1015625,67,"Lee","Clyde","SO","WR",0,0,0,0,0,0,0,0,185,1,17
"374",1000394,67,"Lindsey","Ryan","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"376",1023265,67,"Marscovetra","Mike","SO","QB",12,-64,0,58,369,2,4,34,0,0,0
"377",1000407,67,"McMichael","Jordon","SR","TE",0,0,0,0,0,0,0,0,30,0,3
"378",1008315,67,"Momah","Ifeanyi","SR","WR",0,0,0,0,0,0,0,0,296,3,19
"380",1015623,67,"Pantale","Chris","SO","TE",0,0,0,0,0,0,0,0,338,1,31
"381",1023266,67,"Phifer","Sterlin","FR","RB",17,101,0,0,0,0,0,0,35,1,5
"382",1031224,67,"Phillips","Shakim","FR","WR",0,0,0,0,0,0,0,0,9,0,1
"383",1031218,67,"Rettig","Chase","FR","QB",36,-43,0,195,1238,6,9,100,0,0,0
"384",1023264,67,"Shinskie","Dave","SO","QB",12,-25,0,96,618,5,6,46,0,0,0
"385",1031225,67,"Swigert","Bobby","FR","WR",0,0,0,1,0,0,0,0,504,4,39
"387",1031198,67,"Williams","Andre","FR","RB",95,461,2,0,0,0,0,0,15,0,4
"388",1015644,71,"Akenberger","Zach","JR","RB",0,0,0,0,0,0,0,0,0,0,0
"389",1023317,71,"Bayer","Alex","FR","TE",0,0,0,0,0,0,0,0,298,1,22
"391",1031262,71,"Beck","Tyler","FR","TE",0,0,0,0,0,0,0,0,14,0,2
"392",1031228,71,"Cooper","Eugene","JR","WR",3,9,0,0,0,0,0,0,130,0,17
"393",1015639,71,"Dunlap","Steven","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"394",1023293,71,"Geiger","Erique","FR","RB",5,5,0,0,0,0,0,0,0,0,0
"395",1008339,71,"Geter","Willie","SR","RB",197,718,6,0,0,0,0,0,236,1,31
"396",1008352,71,"Hodges","Adrian","JR","WR",0,0,0,0,0,0,0,0,145,1,19
"397",1023314,71,"Hopgood","Jordan","FR","WR",76,167,6,0,0,0,0,0,60,0,10
"399",1008353,71,"Hutson","Ray","JR","WR",0,0,0,0,0,0,0,0,25,0,2
"403",1023313,71,"Jones","Justus","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"404",1031258,71,"Joplin","Shaun","FR","WR",0,0,0,0,0,0,0,0,11,0,1
"405",1023289,71,"Jorden","Kamar","JR","WR",0,0,0,0,0,0,0,0,1109,4,96
"411",1023288,71,"Pagel","Kellen","FR","QB",0,0,0,3,20,0,1,2,0,0,0
"412",1015631,71,"Pankratz","Aaron","SO","QB",10,-22,0,77,520,4,5,35,0,0,0
"413",1000430,71,"Parks","Lewis","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"414",1023290,71,"Pettigrew","John","SO","RB",1,5,0,0,0,0,0,0,0,0,0
"415",1000455,71,"Pronty","Tyrone","SR","WR",3,17,0,0,0,0,0,0,513,3,36
"416",1000464,71,"Rieke","Nick","SR","TE",0,0,0,0,0,0,0,0,37,0,6
"417",1031246,71,"Rolf","Clay","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"419",1023287,71,"Schilz","Matt","FR","QB",51,-143,3,377,2223,8,14,229,0,0,0
"421",1015634,71,"Tanski","Bart","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"424",1000416,71,"Wiley","Calvin","SR","WR",11,62,1,1,16,0,0,1,201,2,25
"426",79666,77,"Ashworth","Luke","SR","WR",0,0,0,0,0,0,0,0,368,7,32
"429",1015664,77,"Chambers","O'Neill","JR","WR",1,8,0,0,0,0,0,0,48,0,5
"433",1008360,77,"Di Luigi","JJ","JR","RB",178,917,8,0,0,0,0,0,443,1,45
"436",1023326,77,"Falslev","JD","FR","WR",3,17,0,0,0,0,0,0,0,0,0
"437",1031278,77,"Folsom","Ryan","FR","RB",8,92,0,0,0,0,0,0,0,0,0
"438",1023338,77,"Foote","David","SO","RB",8,53,1,0,0,0,0,0,36,0,2
"439",1015696,77,"Hafoka","Spencer","JR","WR",0,0,0,0,0,0,0,0,40,0,5
"440",1000480,77,"Hague","Mike","SO","RB",4,12,0,0,0,0,0,0,43,0,5
"442",1031307,77,"Heaps","Jake","FR","QB",34,-100,1,384,2316,15,9,219,0,0,0
"443",1023357,77,"Hoffman","Cody","FR","WR",0,0,0,0,0,0,0,0,527,7,42
"444",1031306,77,"Holt","Austin","FR","TE",0,0,0,0,0,0,0,0,40,0,4
"445",1000503,77,"Jacobson","McKay","JR","WR",0,0,0,0,0,0,0,0,410,1,37
"446",1015673,77,"Kariya","Bryan","JR","RB",137,537,6,0,0,0,0,0,122,0,21
"447",1000477,77,"Lark","James","SO","QB",4,9,0,3,37,0,1,2,0,0,0
"448",1031303,77,"Mahina","Devin","FR","TE",0,0,0,0,0,0,0,0,118,0,11
"449",1008398,77,"Marshall","Matt","JR","WR",0,0,0,2,21,0,0,2,0,0,0
"450",1031302,77,"Mathews","Marcus","FR","WR",0,0,0,0,0,0,0,0,136,0,8
"452",1031277,77,"Mendenhall","Zed","SO","RB",1,1,1,0,0,0,0,0,34,0,5
"454",1023358,77,"Muehlmann","Mike","FR","TE",0,0,0,0,0,0,0,0,96,0,6
"457",1004207,77,"Nelson","Riley","JR","QB",31,148,1,40,205,2,1,20,0,0,0
"458",1015666,77,"Peterson","BJ","SR","WR",0,0,0,0,0,0,0,0,11,0,2
"460",1031270,77,"Quezada","Joshua","FR","RB",99,505,5,0,0,0,0,0,46,1,8
"462",1023337,77,"Wilson","Richard","FR","TE",0,0,0,0,0,0,0,0,61,0,5
"463",1000525,86,"Brey","Kyle","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"466",1008434,86,"Connacher","Aaron","JR","TE",0,0,0,0,0,0,0,0,35,0,3
"467",1015704,86,"Davis","Jerry","SO","QB",96,236,0,298,1753,16,16,142,0,0,0
"468",1023370,86,"Dennison","Alex","FR","QB",10,59,0,11,30,0,1,4,0,0,0
"472",1023372,86,"Gill","Jeffvon","SO","RB",64,273,0,0,0,0,0,0,47,0,6
"473",1023395,86,"Gordon","Jimmy","FR","TE",0,0,0,0,0,0,0,0,54,0,5
"474",1015728,86,"Hood","Saron","SO","WR",0,0,0,0,0,0,0,0,33,0,4
"477",1008433,86,"Jackson","Terrell","JR","WR",7,13,0,2,0,0,0,0,397,3,43
"480",1023394,86,"Lee","Fred","FR","WR",0,0,0,0,0,0,0,0,82,0,8
"482",1015730,86,"Marr","Michael","SR","TE",0,0,0,0,0,0,0,0,28,0,4
"484",1015713,86,"Nduka","Ike","SR","RB",67,235,1,0,0,0,0,0,64,0,4
"485",1023396,86,"Neutz","Alex","FR","WR",0,0,0,0,0,0,0,0,414,4,26
"486",1023374,86,"Oliver","Branden","FR","RB",102,298,0,0,0,0,0,0,92,0,5
"488",1031339,86,"Redden","Adam","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"489",1023383,86,"Reeder","Jake","FR","TE",0,0,0,0,0,0,0,0,52,0,5
"490",1008411,86,"Rivers","Marcus","JR","WR",0,0,0,0,0,0,0,0,690,5,50
