"","Player.Code","Team.Code","Last.Name","First.Name","Class","Position","Rush.Att","Rush.Yard","Rush.TD","Pass.Att","Pass.Yard","Pass.TD","Pass.Int","Pass.Comp","Rec.Yards","Rec.TD","Rec"
"240",1023105,37,"Gulley","Anthony","FR","WR",5,77,2,0,0,0,0,0,0,0,0
"241",1000234,37,"Hawthorne","Tim","JR","WR",0,0,0,0,0,0,0,0,3,0,1
"242",1015480,37,"Hooper","Davis","SO","RB",3,1,0,0,0,0,0,0,0,0,0
"243",1023122,37,"Lutzenkirchen","Philip","FR","TE",0,0,0,0,0,0,0,0,66,2,5
"244",1023104,37,"McCalebb","Onterio","FR","RB",105,565,4,0,0,0,0,0,58,0,6
"245",81789,37,"McKenzie","Gabe","SR","TE",0,0,0,0,0,0,0,0,0,0,0
"247",1023101,37,"Parramore","Woody","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"248",1015489,37,"Pierre-Louis","Philip","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"250",1015471,37,"Smith","Eric","SO","RB",20,99,1,0,0,0,0,0,219,1,17
"252",1023140,37,"Stallworth","Travante","FR","WR",4,48,0,0,0,0,0,0,21,0,2
"253",1000245,37,"Tate","Ben","SR","RB",263,1362,10,0,0,0,0,0,105,0,20
"254",85866,37,"Todd","Chris","SR","QB",44,-116,0,328,2612,22,6,198,0,0,0
"255",81796,37,"Trott","Tommy","SR","TE",0,0,0,0,0,0,0,0,144,2,11
"257",1015491,37,"Winter","Derek","SO","WR",0,0,0,0,0,0,0,0,16,0,1
"258",1023139,37,"Wisner","Jay","JR","WR",0,0,0,0,0,0,0,0,56,0,3
"260",1000266,37,"Zachery","Terrell","JR","WR",9,214,1,0,0,0,0,0,477,5,26
"261",1015511,47,"Beane","Trent","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"264",1023175,47,"Fakes","Zane","FR","TE",0,0,0,0,0,0,0,0,117,1,10
"267",1015529,47,"Gibson","Torieal","SO","WR",0,0,0,0,0,0,0,0,337,3,25
"270",1015518,47,"Hartke","Ryan","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"271",1015530,47,"Hill","Jeremy","SO","WR",0,0,0,0,0,0,0,0,138,1,11
"272",1008200,47,"Ifft","Daniel","JR","WR",0,0,0,0,0,0,0,0,269,2,20
"273",87143,47,"Justice","Tanner","SR","QB",38,19,0,105,594,2,5,51,0,0,0
"280",1015504,47,"Orsbon","Briggs","SO","WR",0,0,0,0,0,0,0,0,461,1,51
"281",1015521,47,"Page","Kelly","FR","QB",53,128,2,207,1019,7,9,109,-2,0,1
"284",1000302,47,"Trempe","Myles","JR","WR",0,0,0,0,0,0,0,0,10,0,2
"286",1023156,47,"White","Seth","FR","WR",0,0,0,0,0,0,0,0,93,1,8
"287",1023165,47,"Williams","Eric","FR","RB",64,362,4,0,0,0,0,0,10,0,2
"288",1000349,51,"Akers","Justin","SR","TE",0,0,0,0,0,0,0,0,249,1,27
"291",1008254,51,"Buerck","Krys","JR","WR",0,0,0,0,0,0,0,0,8,0,2
"292",1023186,51,"DeLoach","Tyler","JR","QB",0,0,0,1,0,0,0,0,0,0,0
"295",1000350,51,"Fenty","Justin","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"296",1000323,51,"Finley","Jay","JR","RB",79,370,1,0,0,0,0,0,47,0,6
"297",1023181,51,"Florence","Nick","FR","QB",57,62,3,266,1786,6,9,165,0,0,1
"298",1023193,51,"Ganaway","Terrance","SO","RB",68,200,5,0,0,0,0,0,37,0,2
"299",1000326,51,"Gettis","David","SR","WR",0,0,0,0,0,0,0,0,675,3,52
"300",1023182,51,"Gordon","Josh","FR","WR",0,0,0,0,0,0,0,0,7,0,1
"301",1015536,51,"Griffin","Robert","SO","QB",27,77,2,69,481,4,0,45,0,0,0
"303",1023188,51,"Jefferson","Willie","FR","WR",0,0,0,0,0,0,0,0,101,1,5
"307",1015543,51,"McEachern","Caleb","FR","RB",7,36,0,0,0,0,0,0,0,0,0
"308",1023190,51,"Monk","Jerod","FR","TE",2,2,1,1,3,1,0,1,0,0,0
"309",1015540,51,"Salubi","Jarred","FR","RB",50,298,2,0,0,0,0,0,153,0,19
"310",1015539,51,"Sampson","Lanear","FR","WR",0,0,0,0,0,0,0,0,297,2,29
"312",1000309,51,"Smith","Ernest","SR","WR",1,5,0,1,33,1,0,1,360,0,39
"314",1015542,51,"Swindoll","Bryan","SO","TE",0,0,0,0,0,0,0,0,0,0,0
"315",84356,51,"Szymanski","Blake","SR","QB",21,32,1,89,605,1,5,55,0,0,0
"316",1000313,51,"Taylor","Brad","JR","TE",0,0,0,0,0,0,0,0,150,1,12
"320",1015561,51,"Williams","Terrance","FR","WR",0,0,0,0,0,0,0,0,61,0,3
"322",1015535,51,"Wright","Kendall","SO","WR",28,132,1,4,0,0,2,0,740,4,66
"324",1000364,66,"Avery","Jeremy","JR","RB",209,1151,6,0,0,0,0,0,257,1,23
"325",84434,66,"Brockel","Richie","SR","TE",0,0,0,0,0,0,0,0,75,2,8
"326",1023229,66,"Burks","Aaron","FR","WR",0,0,0,0,0,0,0,0,0,0,0
"327",1015568,66,"Burroughs","Mitch","FR","WR",3,-5,0,1,16,0,0,1,92,1,11
"328",1008285,66,"Choate","Michael","SR","WR",0,0,0,1,0,0,0,0,0,0,0
"329",1008294,66,"Coughlin","Mike","JR","QB",4,22,0,19,50,0,0,12,0,0,0
"330",1008299,66,"Efaw","Kyle","SO","TE",0,0,0,0,0,0,0,0,444,1,31
"331",1000379,66,"Gallarda","Tommy","JR","TE",0,0,0,0,0,0,0,0,110,4,9
"332",1008279,66,"Harper","D.J.","JR","RB",44,284,3,0,0,0,0,0,7,0,1
"334",1000365,66,"Hodge","Jarvis","JR","RB",21,102,1,0,0,0,0,0,-3,0,2
"337",1015569,66,"Kaiserman","Matt","FR","RB",33,150,1,1,11,1,0,1,20,0,2
"339",1015592,66,"Koch","Chandler","FR","TE",0,0,0,0,0,0,0,0,17,0,2
"342",1008266,66,"Moore","Kellen","SO","QB",25,-9,1,432,3536,39,3,277,0,0,0
"343",1023232,66,"Moore","Kirby","FR","WR",0,0,0,0,0,0,0,0,242,2,21
"345",1008301,66,"Pettis","Austin","JR","WR",1,-11,0,1,28,0,0,1,855,14,63
"346",1015590,66,"Potter","Chris","FR","WR",0,0,0,1,0,0,0,0,60,0,8
"347",1008302,66,"Shoemaker","Tyler","SO","WR",1,3,0,0,0,0,0,0,345,2,21
"350",1023248,66,"Tamburo","Mike","FR","QB",0,0,0,0,0,0,0,0,0,0,0
"351",1008283,66,"Young","Titus","JR","WR",15,138,3,0,0,0,0,0,1041,10,79
"352",1008330,67,"Anderson","Lars","SO","TE",0,0,0,0,0,0,0,0,102,1,8
"354",1015597,67,"Boek","Codi","JR","QB",0,0,0,4,18,0,0,2,0,0,0
"356",84456,67,"Deska","Brendan","SR","TE",0,0,0,0,0,0,0,0,41,0,3
"357",1015604,67,"Elliott","Donte","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"358",1023268,67,"Finch","Rolandan","FR","RB",28,134,1,0,0,0,0,0,0,0,0
"359",1000383,67,"Flutie","Billy","JR","WR",0,0,0,0,0,0,0,0,48,2,5
"360",1000389,67,"Fox","Chris","JR","WR",0,0,0,0,0,0,0,0,0,0,0
"362",84458,67,"Gunnell","Rich","SR","WR",3,8,0,0,0,0,0,0,880,7,60
"363",1015596,67,"Haden","Josh","SO","RB",59,221,1,0,0,0,0,0,27,0,3
"364",1015608,67,"Harris","Montel","SO","RB",308,1457,14,0,0,0,0,0,69,1,8
"366",1000405,67,"Jarvis","Justin","SR","WR",0,0,0,0,0,0,0,0,229,2,18
"368",1015626,67,"Larmond, Jr.","Colin","SO","WR",0,0,0,0,0,0,0,0,596,5,29
"369",1015625,67,"Lee","Clyde","FR","WR",0,0,0,0,0,0,0,0,40,0,4
"370",1000394,67,"Lindsey","Ryan","JR","WR",0,0,0,0,0,0,0,0,8,0,1
"371",1008309,67,"Lowell","John","JR","WR",0,0,0,0,0,0,0,0,7,0,1
"372",1023265,67,"Marscovetra","Mike","FR","QB",4,0,0,22,135,2,1,13,0,0,0
"373",1000407,67,"McMichael","Jordon","JR","TE",0,0,0,0,0,0,0,0,65,1,4
"374",84465,67,"Megwa","Clarence","SR","WR",0,0,0,0,0,0,0,0,36,0,3
"377",1015623,67,"Pantale","Chris","FR","TE",0,0,0,0,0,0,0,0,223,1,25
"380",1023264,67,"Shinskie","Dave","FR","QB",30,-74,1,287,2041,15,14,148,0,0,0
"381",1000401,67,"Smith","Jeff","SR","RB",8,8,0,0,0,0,0,0,38,1,1
"382",1015619,67,"Tuggle","Justin","FR","QB",11,35,0,37,229,4,3,13,0,0,0
"383",1015644,71,"Akenberger","Zach","SO","RB",0,0,0,0,0,0,0,0,4,0,1
"384",84644,71,"Barnes","Freddie","SR","WR",25,78,2,7,7,0,0,3,1770,19,155
"387",1000428,71,"Bullock","Chris","SR","RB",63,322,4,0,0,0,0,0,148,0,11
"390",1008339,71,"Geter","Willie","JR","RB",176,705,9,0,0,0,0,0,407,1,42
"392",1008352,71,"Hodges","Adrian","SO","WR",2,25,0,0,0,0,0,0,417,2,46
"394",1000418,71,"Hunter","Tony","SR","QB",0,0,0,0,0,0,0,0,0,0,0
"395",1008353,71,"Hutson","Ray","SO","WR",0,0,0,0,0,0,0,0,239,2,28
"397",1023313,71,"Jones","Justus","FR","WR",0,0,0,0,0,0,0,0,143,1,13
"403",1015631,71,"Pankratz","Aaron","FR","QB",0,0,0,13,52,0,0,5,0,0,0
"404",1000430,71,"Parks","Lewis","JR","TE",0,0,0,0,0,0,0,0,0,0,0
"405",1023290,71,"Pettigrew","John","FR","RB",7,24,0,0,0,0,0,0,14,0,1
"406",1000455,71,"Pronty","Tyrone","SR","WR",0,0,0,0,0,0,0,0,30,0,6
"408",1000464,71,"Rieke","Nick","JR","TE",0,0,0,0,0,0,0,0,23,0,2
"409",1000461,71,"Scheidler","Jimmy","SR","TE",0,0,0,0,0,0,0,0,320,1,27
"411",1000414,71,"Sheehan","Tyler","SR","QB",73,-8,4,575,4051,27,7,373,-1,0,1
"414",1000413,71,"Wright","Chris","SR","WR",1,7,0,0,0,0,0,0,582,1,46
"415",79666,77,"Ashworth","Luke","JR","WR",1,6,0,0,0,0,0,0,405,4,29
"416",1015698,77,"Brown","Braden","FR","TE",0,0,0,0,0,0,0,0,0,0,0
"418",1015664,77,"Chambers","O'Neill","SO","WR",1,8,0,0,0,0,0,0,374,1,32
"420",1008360,77,"Di Luigi","JJ","SO","RB",45,248,3,0,0,0,0,0,270,4,22
"424",1008388,77,"Gaskins","Brenden","SR","QB",0,0,0,0,0,0,0,0,0,0,0
"425",79743,77,"George","Andrew","SR","TE",0,0,0,0,0,0,0,0,408,5,30
"426",1015696,77,"Hafoka","Spencer","SO","WR",0,0,0,0,0,0,0,0,155,1,16
"427",1000480,77,"Hague","Mike","SO","RB",4,15,0,0,0,0,0,0,0,0,0
"428",1000470,77,"Hall","Max","SR","QB",72,75,2,409,3560,33,14,275,0,0,0
"430",1023334,77,"Heimuli","Anthony","FR","RB",1,4,0,0,0,0,0,0,5,0,1
"432",1000503,77,"Jacobson","McKay","SO","WR",0,0,0,0,0,0,0,0,556,4,23
"433",1015673,77,"Kariya","Bryan","SO","RB",55,199,2,0,0,0,0,0,186,2,16
"434",1015678,77,"Lamb","Tucker","FR","RB",2,9,0,0,0,0,0,0,0,0,0
"436",1008362,77,"Mangum","Parker","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"437",1008398,77,"Marshall","Matt","SO","WR",0,0,0,0,0,0,0,0,0,0,0
"440",1004207,77,"Nelson","Riley","SO","QB",21,122,3,10,97,1,0,7,0,0,0
"442",1023333,77,"Pili","Jo Jo","FR","RB",2,6,1,0,0,0,0,0,0,0,0
"443",70102,77,"Pitta","Dennis","SR","TE",0,0,0,0,0,0,0,0,811,8,61
"446",1023359,77,"Thompson","Brett","FR","WR",0,0,0,0,0,0,0,0,95,0,6
"447",79680,77,"Tonga","Manase","SR","RB",40,148,4,0,0,0,0,0,271,4,30
"448",1000485,77,"Unga","Harvey","JR","RB",208,1087,11,0,0,0,0,0,121,1,16
"449",1000525,86,"Brey","Kyle","JR","TE",0,0,0,0,0,0,0,0,6,0,1
"452",1015704,86,"Davis","Jerry","FR","QB",6,-12,0,15,145,1,0,8,0,0,0
"454",1023399,86,"Fuller","Josh","FR","RB",0,0,0,0,0,0,0,0,0,0,0
"455",1023372,86,"Gill","Jeffvon","FR","RB",40,252,2,0,0,0,0,0,10,0,4
"457",78372,86,"Hamlin","Brett","SR","WR",0,0,0,0,0,0,0,0,898,2,64
"458",78346,86,"Henry","Mario","SR","RB",69,262,3,0,0,0,0,0,33,0,4
"460",1008433,86,"Jackson","Terrell","SO","WR",6,19,0,1,30,1,0,1,250,0,25
"463",1015730,86,"Marr","Michael","JR","TE",0,0,0,0,0,0,0,0,31,0,3
"464",1015722,86,"Maynard","Zach","SO","QB",87,300,1,380,2694,18,15,218,0,0,0
"466",1015713,86,"Nduka","Ike","JR","RB",96,598,6,0,0,0,0,0,86,0,9
"469",78342,86,"Pierre","Alex","SR","WR",0,0,0,0,0,0,0,0,0,0,0
"470",78369,86,"Rack","Jesse","SR","TE",0,0,0,0,0,0,0,0,432,7,30
"471",1008411,86,"Rivers","Marcus","SO","WR",0,0,0,0,0,0,0,0,35,1,5
"472",1000517,86,"Roosevelt","Naaman","SR","WR",0,0,0,1,34,1,0,1,954,9,70
"474",1000520,86,"Thermilus","Brandon","JR","RB",124,560,4,0,0,0,0,0,99,2,9
"475",1008410,86,"Young","Ed","SO","WR",0,0,0,0,0,0,0,0,39,0,2
"476",1000542,96,"Ajirotutu","Seyi","SR","WR",0,0,0,0,0,0,0,0,677,7,49
"478",1023413,96,"Carr","Derek","FR","QB",1,0,0,14,112,0,0,10,0,0,0
"479",1000541,96,"Colburn","Ryan","JR","QB",66,171,2,298,2459,19,11,181,0,0,0
"481",1015736,96,"Ellis","A.J.","FR","RB",2,7,0,0,0,0,0,0,0,0,0
"483",1015745,96,"Feathers","Ebahn","FR","QB",11,57,1,3,7,1,0,2,0,0,0
"485",1000583,96,"Hamler","Jamel","SO","WR",0,0,0,0,0,0,0,0,503,5,37
"486",1000546,96,"Harding","Anthony","SR","RB",15,32,0,0,0,0,0,0,4,0,2
"487",1015737,96,"Harris","Michael","FR","RB",12,26,0,0,0,0,0,0,0,0,0
"489",1000562,96,"Kinter","Isaac","SR","TE",0,0,0,0,0,0,0,0,32,0,5
